Variant	N
PCNX4 (intron_variant)	32
GPATCH2L (downstream_gene_variant)	32
MPHOSPH9 (intron_variant)	32
MTCO3P12 (upstream_gene_variant)	32
SLA (intron_variant)	32
TTC7A (intron_variant)	32
HCP5 (intron_variant)	32
ANO4 (intron_variant)	32
CD84 (downstream_gene_variant)	32
ATXN3 (downstream_gene_variant)	32
WNK1 (intron_variant)	32
CD44 (downstream_gene_variant)	32
EIF2AK2 (downstream_gene_variant)	32
AC092821.4 (intron_variant)	32
AGPS (intron_variant)	32
CD99 (downstream_gene_variant)	32
UBASH3A (intron_variant)	31
CERK (intron_variant)	31
NUP98 (intron_variant)	31
HLA-F (intron_variant)	31
PA2G4P4 (non_coding_transcript_exon_variant)	31
GALK2 (intron_variant)	31
BET1L (downstream_gene_variant)	31
ODF3 (downstream_gene_variant)	31
RBBP4 (downstream_gene_variant)	31
AC106872.1 (upstream_gene_variant)	31
CAGE1 (intron_variant)	31
AC106872.5 (upstream_gene_variant)	31
SLC38A1 (intron_variant)	31
IL7R (intron_variant)	31
ITGB3BP (intron_variant)	31
SLC35E2B (intron_variant)	31
TRIM22 (intron_variant)	31
CUTC (intron_variant)	31
RBBP4P1 (non_coding_transcript_exon_variant)	31
PCSK7 (downstream_gene_variant)	31
LIME1 (upstream_gene_variant)	31
NDE1 (downstream_gene_variant)	31
NUP43 (downstream_gene_variant)	31
PCDH11Y (intron_variant)	31
CDK9 (downstream_gene_variant)	31
COG8 (downstream_gene_variant)	31
USP34 (intron_variant)	31
ZBTB20 (intron_variant)	31
CHD4 (upstream_gene_variant)	31
C21orf59-TCP10L (intron_variant)	31
FSD1L (intron_variant)	31
HLA-A-HLA-W (intergenic_region)	31
SRP19 (downstream_gene_variant)	31
ZNF638 (intron_variant)	31
NADSYN1 (intron_variant)	31
NCMAP-DT (downstream_gene_variant)	31
ZDHHC20 (intron_variant)	31
TECPR1 (upstream_gene_variant)	31
SEMA4D (downstream_gene_variant)	31
DUSP18 (intron_variant)	31
PLEKHA2 (intron_variant)	31
RAP1A (intron_variant)	31
AL136456.1 (intron_variant)	31
HOOK3 (downstream_gene_variant)	31
HOOK3 (3_prime_UTR_variant)	31
USP3 (downstream_gene_variant)	31
AL359922.1 (intron_variant)	31
SPG7 (downstream_gene_variant)	31
CLCN3P1 (non_coding_transcript_exon_variant)	31
CASP8 (downstream_gene_variant)	31
RAB7A (intron_variant)	31
AC010609.1 (intron_variant)	31
TRAPPC13 (downstream_gene_variant)	31
H2AZ2 (intron_variant)	31
TRAJ38 (downstream_gene_variant)	31
SEC24C (downstream_gene_variant)	31
PCSK7 (intron_variant)	31
NUP50 (downstream_gene_variant)	31
CHD2 (upstream_gene_variant)	31
AHR (intron_variant)	31
AC019117.4 (intron_variant)	31
SYNE2 (intron_variant)	31
ZNF589 (intron_variant)	31
NT5C3A (intron_variant)	31
STAT1 (downstream_gene_variant)	31
PPIA (downstream_gene_variant)	31
ITGAL (upstream_gene_variant)	31
RALY (intron_variant)	31
KCNAB2 (intron_variant)	31
AC091132.4-DND1P1 (intergenic_region)	31
HLA-DRB5 (3_prime_UTR_variant)	31
GLOD5 (downstream_gene_variant)	31
SRSF10 (downstream_gene_variant)	31
TRAF3IP3 (downstream_gene_variant)	31
SEMA4B (downstream_gene_variant)	30
HLA-C (missense_variant)	30
TSG101 (downstream_gene_variant)	30
CTSC (downstream_gene_variant)	30
CDK11A (downstream_gene_variant)	30
TBL1X (intron_variant)	30
PRORP (intron_variant)	30
ARPC2 (non_coding_transcript_exon_variant)	30
ADAM10 (intron_variant)	30
AC107976.1 (intron_variant)	30
CD6 (downstream_gene_variant)	30
CDC34 (upstream_gene_variant)	30
LINC01619 (intron_variant)	30
AC092755.1 (intron_variant)	30
PTPRJ (intron_variant)	30
NUP210 (intron_variant)	30
CARD11 (intron_variant)	30
WWP2 (downstream_gene_variant)	30
UBE2F-SCLY (intron_variant)	30
RDM1P3-AC005332.7 (intergenic_region)	30
AC133644.3 (intron_variant)	30
CYTOR (intron_variant)	30
MTF1 (upstream_gene_variant)	30
MRNIP (downstream_gene_variant)	30
SF3B3 (upstream_gene_variant)	30
RTL6 (3_prime_UTR_variant)	30
SACM1L (intron_variant)	30
CAMK4 (downstream_gene_variant)	30
ITCH (intron_variant)	30
RBL2 (upstream_gene_variant)	30
IARS2 (downstream_gene_variant)	30
SEPTIN2 (upstream_gene_variant)	30
AL589880.1 (downstream_gene_variant)	30
DND1P1 (upstream_gene_variant)	30
AC009126.1 (intron_variant)	30
CAST (intron_variant)	30
LINC00944 (intron_variant)	30
BRCA1 (intron_variant)	30
FPGS (upstream_gene_variant)	30
FTX (downstream_gene_variant)	30
CCDC84 (downstream_gene_variant)	30
HPCAL1 (intron_variant)	30
USP20 (upstream_gene_variant)	30
ATXN3 (intron_variant)	30
MARK3 (upstream_gene_variant)	30
NDUFAF6 (intron_variant)	30
RPL7L1 (downstream_gene_variant)	30
PYHIN1 (intron_variant)	30
AC132942.1 (upstream_gene_variant)	30
SLA (downstream_gene_variant)	30
POLR1D (intron_variant)	30
ADD3 (intron_variant)	30
HAUS2 (downstream_gene_variant)	30
RNF166 (upstream_gene_variant)	30
CCDC66 (non_coding_transcript_exon_variant)	30
RABEP1 (downstream_gene_variant)	30
COX4I1 (intron_variant)	30
NUP88 (upstream_gene_variant)	30
CEP85L (intron_variant)	30
ATF7IP2 (intron_variant)	30
ADA2 (intron_variant)	30
IL12A-AS1 (intron_variant)	30
TCHP (intron_variant)	30
FBXO11 (intron_variant)	30
FOXN3 (intron_variant)	30
APOLD1 (intron_variant)	30
SRP19 (3_prime_UTR_variant)	29
RASA3 (intron_variant)	29
STK4 (downstream_gene_variant)	29
DNAJC16 (intron_variant)	29
ZNF84 (intron_variant)	29
LARS1 (downstream_gene_variant)	29
DDOST (downstream_gene_variant)	29
AC008429.2 (non_coding_transcript_exon_variant)	29
FAM172A (intron_variant)	29
AC008686.1 (non_coding_transcript_exon_variant)	29
SEC23B (upstream_gene_variant)	29
TBCE (intron_variant)	29
ZNF765 (intron_variant)	29
ZNF611 (downstream_gene_variant)	29
RIPOR2 (upstream_gene_variant)	29
KCNAB1 (intron_variant)	29
EDARADD (intron_variant)	29
IQCG (downstream_gene_variant)	29
ZGPAT (upstream_gene_variant)	29
AC008758.1 (intron_variant)	29
DHX9P1 (non_coding_transcript_exon_variant)	29
PPM1G (intron_variant)	29
STK24 (intron_variant)	29
ANAPC5 (upstream_gene_variant)	29
PDE4D (downstream_gene_variant)	29
AC008764.4 (intron_variant)	29
RPL27AP8 (downstream_gene_variant)	29
AC004076.1 (intron_variant)	29
ZNF761 (upstream_gene_variant)	29
BIN2P1 (non_coding_transcript_exon_variant)	29
AC010522.1 (intron_variant)	29
CYFIP2 (intron_variant)	29
ANXA2 (upstream_gene_variant)	29
CROCCP2 (downstream_gene_variant)	29
HECTD1 (downstream_gene_variant)	29
AL591806.4 (downstream_gene_variant)	29
PIEZO1 (downstream_gene_variant)	29
AC092045.1 (non_coding_transcript_exon_variant)	29
PCSK7 (non_coding_transcript_exon_variant)	29
ATXN7L1 (intron_variant)	29
PIEZO1 (upstream_gene_variant)	29
SEPTIN6 (intron_variant)	29
F11R (downstream_gene_variant)	29
ZNF213-AS1 (intron_variant)	29
DLGAP1 (intron_variant)	29
LINC01122 (upstream_gene_variant)	29
MKLN1 (intron_variant)	29
EVL (downstream_gene_variant)	29
TBCD (downstream_gene_variant)	29
HAGH (upstream_gene_variant)	29
TMEM63A (intron_variant)	29
AL157713.1 (non_coding_transcript_exon_variant)	29
RNF166 (intron_variant)	29
ZFAND2A (upstream_gene_variant)	29
HIRA (intron_variant)	29
ACOX1 (upstream_gene_variant)	29
IVD (intron_variant)	29
SEPTIN2 (intron_variant)	29
HDLBP (intron_variant)	29
DDX17 (downstream_gene_variant)	29
KAT8 (upstream_gene_variant)	29
SCLY (intron_variant)	29
AOAH (intron_variant)	29
JMJD1C (intron_variant)	29
PPP4R3A (intron_variant)	29
MED15 (intron_variant)	29
KLHL22 (intron_variant)	29
MYH11 (intron_variant)	29
SLC39A11 (intron_variant)	29
ZNF660 (intron_variant)	29
RAB3GAP2 (downstream_gene_variant)	29
LPIN2 (intron_variant)	29
ZRANB3 (intron_variant)	29
ESYT2 (downstream_gene_variant)	29
ABHD2 (3_prime_UTR_variant)	29
AC005520.3 (intron_variant)	29
PPP1R2P1-HLA-Z (intergenic_region)	29
AC231533.2 (non_coding_transcript_exon_variant)	29
WDR73 (downstream_gene_variant)	29
AC022558.2 (intron_variant)	29
ATP6V1D (intron_variant)	29
SLC20A2 (intron_variant)	29
ATG13 (upstream_gene_variant)	29
TBC1D2B (intron_variant)	29
LINC00649 (downstream_gene_variant)	29
CD5 (intron_variant)	29
PACS1 (upstream_gene_variant)	29
LIMS1 (downstream_gene_variant)	29
ITFG2 (intron_variant)	29
PDIA3P1 (non_coding_transcript_exon_variant)	29
PDHA1 (downstream_gene_variant)	29
STK17A (intron_variant)	29
ATP8B1 (intron_variant)	29
MGAT5 (intron_variant)	29
PIGQ (upstream_gene_variant)	29
AP002414.4 (non_coding_transcript_exon_variant)	29
WNK1 (downstream_gene_variant)	29
NPC1 (intron_variant)	29
SUCLG2 (intron_variant)	29
AMPD3 (downstream_gene_variant)	29
SNHG14 (non_coding_transcript_exon_variant)	29
PSMA1 (intron_variant)	29
AC231533.2 (upstream_gene_variant)	29
ELP2 (downstream_gene_variant)	29
LINC00243 (downstream_gene_variant)	28
SAMHD1 (downstream_gene_variant)	28
RALGAPA1P1 (non_coding_transcript_exon_variant)	28
ADAT1 (downstream_gene_variant)	28
NCAPD2 (upstream_gene_variant)	28
PABPC3 (missense_variant)	28
STT3A (downstream_gene_variant)	28
TTLL3 (intron_variant)	28
RASSF2 (intron_variant)	28
FRG1HP (intron_variant)	28
AC090983.2 (intron_variant)	28
GPBP1L1 (intron_variant)	28
DEC1 (intron_variant)	28
SNRPN (downstream_gene_variant)	28
SAMHD1 (intron_variant)	28
PPP1R2 (intron_variant)	28
VHL (3_prime_UTR_variant)	28
IQSEC1 (intron_variant)	28
TOM1 (intron_variant)	28
ANAPC16 (downstream_gene_variant)	28
AC092115.2 (non_coding_transcript_exon_variant)	28
PLRG1 (downstream_gene_variant)	28
NADSYN1 (upstream_gene_variant)	28
C20orf194 (intron_variant)	28
KIAA2012 (intron_variant)	28
CENPC (downstream_gene_variant)	28
SCAND2P (downstream_gene_variant)	28
DNAJC24 (downstream_gene_variant)	28
METTL21A (intron_variant)	28
NUCB2 (intron_variant)	28
CFLAR (intron_variant)	28
WDFY1 (intron_variant)	28
PRCC (downstream_gene_variant)	28
STIM1 (intron_variant)	28
HAGH (intron_variant)	28
TMEM131L (intron_variant)	28
ZNF83 (upstream_gene_variant)	28
SORL1 (intron_variant)	28
ZNF701 (downstream_gene_variant)	28
AC021087.5 (intron_variant)	28
AL512506.3 (intron_variant)	28
GNL3L (downstream_gene_variant)	28
PATJ (intron_variant)	28
ASAH1 (downstream_gene_variant)	28
FAM118A (downstream_gene_variant)	28
LRRFIP1 (intron_variant)	28
PARP8 (downstream_gene_variant)	28
STAT4 (intron_variant)	28
PFKFB3 (intron_variant)	28
PITRM1-AS1 (intron_variant)	28
CASC16 (upstream_gene_variant)	28
AC026462.4 (intron_variant)	28
MTND5P11 (upstream_gene_variant)	28
AC115837.1 (non_coding_transcript_exon_variant)	28
CNOT7 (downstream_gene_variant)	28
ACTR8 (downstream_gene_variant)	28
TRAF3IP3 (upstream_gene_variant)	28
BAZ2B (intron_variant)	28
DNM1L (intron_variant)	28
RBM8A (downstream_gene_variant)	28
AC008770.2 (intron_variant)	28
AC020904.2 (non_coding_transcript_exon_variant)	28
FCHO1 (downstream_gene_variant)	28
FCHO1 (upstream_gene_variant)	28
NSD1 (downstream_gene_variant)	28
SMIM7 (intron_variant)	28
KCNMB3 (upstream_gene_variant)	28
KCNMB3 (intron_variant)	28
CCDC66 (3_prime_UTR_variant)	28
CANX (upstream_gene_variant)	28
CD46 (downstream_gene_variant)	28
AL137856.1 (intron_variant)	28
OSBPL3 (intron_variant)	28
TRAJ39 (downstream_gene_variant)	28
NQO2 (intron_variant)	28
SLC44A2 (intron_variant)	28
AL137230.3 (intron_variant)	28
DNM2 (intron_variant)	28
DNM2 (downstream_gene_variant)	28
BRD7P2 (non_coding_transcript_exon_variant)	28
CHST11 (downstream_gene_variant)	28
PGK1P2 (non_coding_transcript_exon_variant)	28
IL17RA (3_prime_UTR_variant)	28
TBCD (intron_variant)	28
AC005480.1 (intron_variant)	28
TBCD (upstream_gene_variant)	28
CD46 (upstream_gene_variant)	28
LINC01004 (intron_variant)	28
PDIA3P1 (downstream_gene_variant)	28
MIR6891 (downstream_gene_variant)	28
MCPH1 (downstream_gene_variant)	28
RAB11FIP4 (downstream_gene_variant)	28
SEPTIN7P6 (non_coding_transcript_exon_variant)	28
AC104692.1 (downstream_gene_variant)	28
LINC00869 (intron_variant)	28
MORC3 (intron_variant)	28
PSMB8 (upstream_gene_variant)	28
LAX1 (downstream_gene_variant)	28
AC104692.2 (downstream_gene_variant)	28
TECPR1 (downstream_gene_variant)	28
AC005670.2 (intron_variant)	28
TRIP11 (downstream_gene_variant)	28
CD55 (intron_variant)	28
TTC3 (intron_variant)	28
EIF4G2 (intron_variant)	27
MCMBP (intron_variant)	27
HCG4P8 (upstream_gene_variant)	27
MAP3K5 (intron_variant)	27
AC068896.3 (intron_variant)	27
AL645939.2 (upstream_gene_variant)	27
PDS5A (downstream_gene_variant)	27
DENND10 (intron_variant)	27
TSC2 (downstream_gene_variant)	27
PICALM (intron_variant)	27
SRRM2 (downstream_gene_variant)	27
PRORP (downstream_gene_variant)	27
NUMA1 (downstream_gene_variant)	27
NACA3P (non_coding_transcript_exon_variant)	27
AC093155.3 (intron_variant)	27
PDE4B (intron_variant)	27
TRIM69 (upstream_gene_variant)	27
AP001273.2 (intron_variant)	27
MDN1 (intron_variant)	27
ATP9B (intron_variant)	27
PHF11 (downstream_gene_variant)	27
ACADM (intron_variant)	27
HDAC7 (downstream_gene_variant)	27
BACH2 (intron_variant)	27
LIX1L-AS1 (upstream_gene_variant)	27
KYAT3 (intron_variant)	27
CMAHP (downstream_gene_variant)	27
ZNF331 (intron_variant)	27
LCK (intron_variant)	27
LRBA (intron_variant)	27
ANTXR2 (intron_variant)	27
AL512428.1 (intron_variant)	27
BIN2 (downstream_gene_variant)	27
TMEM63A (upstream_gene_variant)	27
GNRHR2 (downstream_gene_variant)	27
HLA-DQA1 (missense_variant)	27
LEF1 (intron_variant)	27
ANAPC16 (3_prime_UTR_variant)	27
SNAP23 (intron_variant)	27
CD84 (3_prime_UTR_variant)	27
POLR2J4 (intron_variant)	27
AC009163.5 (intron_variant)	27
CRCP (downstream_gene_variant)	27
KLHL36 (downstream_gene_variant)	27
REEP5 (intron_variant)	27
KLHL36 (non_coding_transcript_exon_variant)	27
PHAX (downstream_gene_variant)	27
MDM4 (downstream_gene_variant)	27
LINC01550 (downstream_gene_variant)	27
ITK (upstream_gene_variant)	27
AC012309.1 (intron_variant)	27
KLRG1 (intron_variant)	27
ASAP1 (intron_variant)	27
CRYBG2 (downstream_gene_variant)	27
GOLGA3 (downstream_gene_variant)	27
FAM49B (intron_variant)	27
IRF1 (non_coding_transcript_exon_variant)	27
AC008554.1 (intron_variant)	27
CHD4 (downstream_gene_variant)	27
ANXA6 (intron_variant)	27
TNIP1 (intron_variant)	27
LARS1 (intron_variant)	27
CSGALNACT1 (intron_variant)	27
RCAN3AS (intron_variant)	27
AKNA (intron_variant)	27
COA1 (intron_variant)	27
AC013287.1 (intron_variant)	27
NUP43 (3_prime_UTR_variant)	27
ENTPD1-AS1 (intron_variant)	27
PSMB2 (3_prime_UTR_variant)	27
PMM2 (downstream_gene_variant)	27
CARHSP1 (downstream_gene_variant)	27
AC022167.2 (intron_variant)	27
FUT11 (intron_variant)	27
TEP1 (non_coding_transcript_exon_variant)	27
GCDH (intron_variant)	27
TRAJ35 (upstream_gene_variant)	27
PCSK7 (upstream_gene_variant)	27
PAM (intron_variant)	27
SMARCD2 (downstream_gene_variant)	27
DDX6 (downstream_gene_variant)	27
PIP4K2A (downstream_gene_variant)	27
FTSJ3 (upstream_gene_variant)	27
KAT8 (intron_variant)	27
VPS41 (downstream_gene_variant)	27
PPP2R5A (intron_variant)	27
USP20 (downstream_gene_variant)	27
PHF19-TRAF1 (intergenic_region)	27
WWP2 (upstream_gene_variant)	27
INPP5B (3_prime_UTR_variant)	27
PHF11 (upstream_gene_variant)	27
SNX5 (downstream_gene_variant)	27
RPL5P34 (non_coding_transcript_exon_variant)	27
POLR2D (downstream_gene_variant)	27
RBM5 (downstream_gene_variant)	27
INPP5D (upstream_gene_variant)	27
MFSD10 (upstream_gene_variant)	27
SOS1 (intron_variant)	27
MTATP8P1 (upstream_gene_variant)	27
GOLGA4 (intron_variant)	27
RPL18AP15 (downstream_gene_variant)	27
OPHN1 (intron_variant)	27
MT-ND4 (downstream_gene_variant)	27
ZFP64 (intron_variant)	27
RBM5 (upstream_gene_variant)	27
CTBP1 (upstream_gene_variant)	27
LRRFIP1P1 (non_coding_transcript_exon_variant)	27
C22orf39 (intron_variant)	27
POLR2D (3_prime_UTR_variant)	27
DUSP18 (downstream_gene_variant)	27
GNB1L (intron_variant)	27
SUMF1 (intron_variant)	27
RNU6-29P (downstream_gene_variant)	27
HORMAD2-AS1 (intron_variant)	27
SLC25A26 (intron_variant)	27
MIR4435-2HG (intron_variant)	27
GTPBP1 (downstream_gene_variant)	27
ARHGAP25 (downstream_gene_variant)	27
CCDC39 (intron_variant)	27
MGAT4A (intron_variant)	27
MTATP6P1 (upstream_gene_variant)	27
SYNE1 (non_coding_transcript_exon_variant)	26
JADE2 (intron_variant)	26
CTHRC1P1-KIF4CP (intergenic_region)	26
IRF1 (intron_variant)	26
MRPL30 (downstream_gene_variant)	26
ATXN2 (intron_variant)	26
BTF3P10 (non_coding_transcript_exon_variant)	26
PHAX (3_prime_UTR_variant)	26
MAP4K1 (intron_variant)	26
ACTBP11 (non_coding_transcript_exon_variant)	26
NIBAN1 (downstream_gene_variant)	26
RSRP1 (intron_variant)	26
SDHAP1 (non_coding_transcript_exon_variant)	26
MAP4K1 (upstream_gene_variant)	26
AC099513.1 (downstream_gene_variant)	26
AC010186.2 (downstream_gene_variant)	26
KDM2B (downstream_gene_variant)	26
WIPF1 (upstream_gene_variant)	26
THEM4 (intron_variant)	26
STX2 (intron_variant)	26
CDK11A (intron_variant)	26
ANKRD12 (intron_variant)	26
RILPL2 (3_prime_UTR_variant)	26
ZNF56 (downstream_gene_variant)	26
EMC8 (upstream_gene_variant)	26
TRIM69 (intron_variant)	26
NAPEPLD (intron_variant)	26
EFCAB5 (intron_variant)	26
ZNF708 (downstream_gene_variant)	26
STIMATE-MUSTN1 (intron_variant)	26
ANKRD44-IT1 (intron_variant)	26
STK4 (3_prime_UTR_variant)	26
IVD (downstream_gene_variant)	26
FTX (non_coding_transcript_exon_variant)	26
GIT2 (intron_variant)	26
LDHAP4 (non_coding_transcript_exon_variant)	26
LSM14A (intron_variant)	26
EEF1A1P9 (non_coding_transcript_exon_variant)	26
SRSF9 (downstream_gene_variant)	26
FLI1 (intron_variant)	26
HSPA9 (intron_variant)	26
TMEM140 (intron_variant)	26
TFRC (downstream_gene_variant)	26
KIAA0586 (downstream_gene_variant)	26
RBM8A (intron_variant)	26
LIMK2 (downstream_gene_variant)	26
MARK4 (intron_variant)	26
RBM8A (3_prime_UTR_variant)	26
SARAF (upstream_gene_variant)	26
LIG3 (downstream_gene_variant)	26
AC006011.2 (downstream_gene_variant)	26
SDR39U1 (upstream_gene_variant)	26
AC006011.3 (upstream_gene_variant)	26
CARD8 (3_prime_UTR_variant)	26
UNC13D (downstream_gene_variant)	26
SUN1 (intron_variant)	26
MARS1 (intron_variant)	26
LRCH3 (upstream_gene_variant)	26
AHR (3_prime_UTR_variant)	26
UTY (intron_variant)	26
GNG2 (intron_variant)	26
CPM (intron_variant)	26
MCPH1 (3_prime_UTR_variant)	26
HELB (intron_variant)	26
MDM2 (downstream_gene_variant)	26
NEMF (downstream_gene_variant)	26
PPHLN1 (intron_variant)	26
KIZ (intron_variant)	26
TFRC (intron_variant)	26
API5P1 (non_coding_transcript_exon_variant)	26
DUSP14 (downstream_gene_variant)	26
SUPT5H (upstream_gene_variant)	26
SUPT5H (downstream_gene_variant)	26
AC022966.1 (downstream_gene_variant)	26
AL031282.1 (downstream_gene_variant)	26
DANT2 (intron_variant)	26
NIPAL3 (intron_variant)	26
BORCS5 (downstream_gene_variant)	26
TPM3P9 (upstream_gene_variant)	26
ERAP2 (downstream_gene_variant)	26
SNORA29 (upstream_gene_variant)	26
MARCHF1 (intron_variant)	26
GALC (downstream_gene_variant)	26
TMC6 (downstream_gene_variant)	26
HSP90B1 (downstream_gene_variant)	26
RNF149 (intron_variant)	26
TGFB1 (intron_variant)	26
MTFR1 (intron_variant)	26
XIAP (3_prime_UTR_variant)	26
CDK17 (intron_variant)	26
ETFRF1 (intron_variant)	26
ROCK2 (downstream_gene_variant)	26
HNRNPD (intron_variant)	26
ZNF577 (intron_variant)	26
AC027097.2 (intron_variant)	26
MX2 (intron_variant)	26
EIF4G2 (downstream_gene_variant)	26
CRYZL1 (intron_variant)	26
C6orf226 (downstream_gene_variant)	26
AL035587.1 (upstream_gene_variant)	26
POMT1 (downstream_gene_variant)	26
SCLY (downstream_gene_variant)	26
C11orf58 (intron_variant)	26
KAT8 (downstream_gene_variant)	26
GSPT1 (intron_variant)	26
FOXP1 (upstream_gene_variant)	26
PRDM2 (intron_variant)	26
AC010326.5 (upstream_gene_variant)	26
ATRN (intron_variant)	26
ZNF587 (3_prime_UTR_variant)	26
AKAP13 (downstream_gene_variant)	26
TMBIM1 (intron_variant)	26
AC013394.1 (intron_variant)	26
ATP5MF-PTCD1 (intron_variant)	26
AC093884.1 (intron_variant)	26
PTCD1 (intron_variant)	26
CPEB3 (intron_variant)	26
ZGPAT (intron_variant)	26
AL139095.3 (downstream_gene_variant)	26
POLR1D (downstream_gene_variant)	26
FNBP1 (downstream_gene_variant)	26
ZNF44 (intron_variant)	26
CTR9 (upstream_gene_variant)	26
CRBN (upstream_gene_variant)	26
PRKX (intron_variant)	26
AC013717.1 (intron_variant)	26
HLA-DQB1 (downstream_gene_variant)	26
GCDH (upstream_gene_variant)	26
SLC22A23 (downstream_gene_variant)	26
ZNF354C (3_prime_UTR_variant)	26
KCNAB2 (downstream_gene_variant)	26
CRYZL1 (downstream_gene_variant)	26
EDARADD (downstream_gene_variant)	26
DDX56 (upstream_gene_variant)	26
AC120498.9 (upstream_gene_variant)	26
DMTF1 (downstream_gene_variant)	26
CD28 (intron_variant)	26
NUDCD3 (intron_variant)	26
QDPR (intron_variant)	26
AC004951.4 (intron_variant)	26
SIMC1 (intron_variant)	26
CGAS (intron_variant)	26
KARS1 (upstream_gene_variant)	26
ABCC1 (intron_variant)	26
SERP1 (intron_variant)	26
WAC (intron_variant)	26
ZNFX1 (downstream_gene_variant)	26
GTPBP1 (intron_variant)	26
PI4K2B (intron_variant)	26
SPNS1 (downstream_gene_variant)	26
IQCB1 (intron_variant)	26
ZNF587 (non_coding_transcript_exon_variant)	26
EFHC1 (intron_variant)	26
HLA-F-AS1 (downstream_gene_variant)	26
IMMP1L (downstream_gene_variant)	26
AC097713.1 (intron_variant)	26
SCAND2P (non_coding_transcript_exon_variant)	26
BBX (intron_variant)	26
LINC00174 (intron_variant)	26
LY9 (downstream_gene_variant)	25
BTN3A1 (downstream_gene_variant)	25
