	Enrichment	P-Value	Q-Value
GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	0.6487688092355035	0.1	1.0
LI_PBMC_ZOSTAVAX_AGE_25_40_AND_60_79YO_1DY_UP	0.6484370884794367	0.1	1.0
GOCC_PEPTIDASE_INHIBITOR_COMPLEX	0.6476544361157491	0.1	1.0
HP_FINGER_SWELLING	0.6473207463460412	0.1	1.0
ZHAN_MULTIPLE_MYELOMA_PR_UP	0.6469721569807312	0.1	1.0
HP_PATELLAR_SUBLUXATION	0.6464821877096296	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	0.6462564800266666	0.1	1.0
GOCC_U7_SNRNP	0.646254454886383	0.1	1.0
HP_LACRIMAL_DUCT_ATRESIA	0.6459826321764075	0.1	1.0
HP_EXERCISE_INDUCED_MUSCLE_STIFFNESS	0.6459198145059312	0.1	1.0
GOCC_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX	0.6455218618580864	0.1	1.0
KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_POSITIVE	0.6451628566998432	0.1	1.0
REN_MIF_TARGETS_DN	0.6448016193170094	0.1	1.0
GOMF_SNRNP_BINDING	0.6433700538271556	0.1	1.0
GOBP_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	0.6433425284263204	0.1	1.0
HP_MOYAMOYA_PHENOMENON	0.643232244982158	0.1	1.0
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION	0.6428171375827746	0.1	1.0
GOBP_MITOCHONDRIAL_TRNA_METHYLATION	0.6426415340972483	0.1	1.0
GOMF_HISTONE_METHYLTRANSFERASE_ACTIVITY_H4_K20_SPECIFIC	0.6422848933763855	0.1	1.0
HP_LARGE_FORAMEN_MAGNUM	0.6415952170427911	0.1	1.0
GOCC_FIBRINOGEN_COMPLEX	0.6414637427686743	0.1	1.0
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.6414600321373372	0.1	1.0
GOBP_AUDITORY_RECEPTOR_CELL_FATE_COMMITMENT	0.64064591060965	0.1	1.0
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	0.6404376551021682	0.1	1.0
HP_POSTERIOR_RIB_CUPPING	0.6401425976995244	0.1	1.0
GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION	0.6397109809480596	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	0.6397052378282009	0.1	1.0
GNF2_CKS2	0.6396944958258328	0.1	1.0
GOMF_GALACTOSIDE_BINDING	0.6395705028911624	0.1	1.0
MIR4649_5P	0.6395398081491976	0.1	1.0
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP	0.6394644779333291	0.1	1.0
GOBP_ASSEMBLY_OF_ACTOMYOSIN_APPARATUS_INVOLVED_IN_CYTOKINESIS	0.6392177694466796	0.2	1.0
GOCC_HULC_COMPLEX	0.6387063798206932	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	0.6382057441711979	0.1	1.0
HP_ERYTHEMA_NODOSUM	0.6378870663047325	0.1	1.0
HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP	0.6377882114565212	0.1	1.0
HP_UNCONTROLLED_EYE_MOVEMENTS	0.6375551580923017	0.1	1.0
GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	0.6373075129719351	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	0.6368082164587375	0.1	1.0
BIOCARTA_NO2IL12_PATHWAY	0.6363795208747552	0.1	1.0
GOBP_MEMBRANE_TO_MEMBRANE_DOCKING	0.6363249281129231	0.1	1.0
GOBP_GLYCOSIDE_TRANSPORT	0.6355176385121785	0.1	1.0
GNF2_CDC2	0.6353688157252144	0.1	1.0
HP_INTERSTITIAL_CARDIAC_FIBROSIS	0.6352236884360897	0.1	1.0
GOBP_2FE_2S_CLUSTER_ASSEMBLY	0.6349282081809238	0.1	1.0
IPA_H2AFY_DN	0.634798397680248	0.1	1.0
HP_MALAR_PROMINENCE	0.6347551130248024	0.1	1.0
GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	0.6336823202765418	0.1	1.0
GOBP_BEHAVIORAL_RESPONSE_TO_NICOTINE	0.6331919171961733	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	0.6331895337565432	0.1	1.0
ROETH_TERT_TARGETS_DN	0.6328107930537156	0.1	1.0
GNF2_RRM2	0.6326292792907943	0.1	1.0
GOBP_FOLATE_IMPORT_ACROSS_PLASMA_MEMBRANE	0.6324498856450703	0.1	1.0
HP_HYPERTONIC_DEHYDRATION	0.6319571976902174	0.1	1.0
HP_CRANIOFACIAL_ASYMMETRY	0.6306806010749053	0.1	1.0
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN	0.6304841391532234	0.1	1.0
GOBP_INTERLEUKIN_18_PRODUCTION	0.6304211412736593	0.1	1.0
GOBP_MALATE_METABOLIC_PROCESS	0.6303889452381471	0.1	1.0
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION	0.6302547600676657	0.1	1.0
BIOCARTA_CTBP1_PATHWAY	0.6300243913417416	0.1	1.0
TESAR_ALK_TARGETS_EPISC_3D_UP	0.6299927297608261	0.1	1.0
GOBP_NEURON_NEURON_SYNAPTIC_TRANSMISSION	0.6294574334567145	0.1	1.0
HP_ABNORMAL_RIGHT_ATRIUM_MORPHOLOGY	0.6294226819578501	0.1	1.0
GOBP_ACETYLCHOLINE_METABOLIC_PROCESS	0.629086506121328	0.1	1.0
GOMF_MHC_CLASS_II_RECEPTOR_ACTIVITY	0.6290656138723792	0.1	1.0
HP_SYNOVITIS	0.6286294149482731	0.1	1.0
GOBP_ACYL_CARNITINE_TRANSPORT	0.6281117695817137	0.1	1.0
GOBP_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	0.6276579694582937	0.1	1.0
HP_RECURRENT_CANDIDA_INFECTIONS	0.6276010760577826	0.1	1.0
IPA_ATF3_DN	0.6267916132033863	0.1	1.0
GOMF_M7G_5_PPPN_DIPHOSPHATASE_ACTIVITY	0.6265974839868832	0.1	1.0
LINDGREN_BLADDER_CANCER_CLUSTER_2A_UP	0.6264014262596223	0.1	1.0
GOBP_REGULATION_OF_GASTRIC_MOTILITY	0.6262157883663347	0.1	1.0
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE	0.626014736981	0.1	1.0
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	0.6257453005029303	0.1	1.0
HP_FACIAL_CAPILLARY_HEMANGIOMA	0.6257341019487721	0.1	1.0
GOBP_ENDOPLASMIC_RETICULUM_MEMBRANE_ORGANIZATION	0.6256336472464682	0.1	1.0
GOBP_KERATINOCYTE_APOPTOTIC_PROCESS	0.6252432413983731	0.1	1.0
GOBP_MYOFIBROBLAST_DIFFERENTIATION	0.6248708609472742	0.1	1.0
HP_GLUCAGONOMA	0.6246312378055673	0.1	1.0
HP_INSULINOMA	0.6246312378055673	0.1	1.0
HP_INTESTINAL_CARCINOID	0.6246312378055673	0.1	1.0
GNF2_CENPE	0.6245650005348012	0.1	1.0
HP_PILOMATRIXOMA	0.6244728706218142	0.1	1.0
HP_LEFT_ATRIAL_ENLARGEMENT	0.6243345874725316	0.1	1.0
GOBP_MEIOSIS_II_CELL_CYCLE_PROCESS	0.624059336382413	0.1	1.0
GOBP_PANCREATIC_A_CELL_DIFFERENTIATION	0.6238794352068772	0.1	1.0
GOBP_RESPONSE_TO_STAUROSPORINE	0.6237920923249454	0.1	1.0
BIOCARTA_GABA_PATHWAY	0.62363485485823	0.1	1.0
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.6230675359014158	0.1	1.0
OHM_EMBRYONIC_CARCINOMA_DN	0.6226459101945294	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_SPINDLE_CHECKPOINT	0.6224902654006463	0.1	1.0
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	0.6224612984940231	0.1	1.0
GOCC_WEIBEL_PALADE_BODY	0.6221354934613338	0.1	1.0
GOCC_KINETOCHORE_MICROTUBULE	0.6219695999776129	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CYTOKINESIS	0.6218258259719813	0.1	1.0
EGUCHI_CELL_CYCLE_RB1_TARGETS	0.6217427976960842	0.1	1.0
FINETTI_BREAST_CANCER_KINOME_RED	0.6211989905395312	0.1	1.0
GOCC_MITOCHONDRIAL_INTERMEMBRANE_SPACE_PROTEIN_TRANSPORTER_COMPLEX	0.6211013254163421	0.1	1.0
HP_NODULAR_GOITER	0.6207157335824864	0.1	1.0
HP_VISUAL_FIXATION_INSTABILITY	0.6205201465210023	0.1	1.0
IPA_BRCA2_UP	0.6203672563394539	0.1	1.0
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	0.6202729213797917	0.1	1.0
GOBP_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT	0.6200507175500853	0.1	1.0
GOMF_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.6200507175500853	0.1	1.0
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP	0.6197820099882335	0.1	1.0
TESAR_ALK_TARGETS_EPISC_4D_UP	0.6197820099882335	0.1	1.0
HP_THYROTOXICOSIS_WITH_DIFFUSE_GOITER	0.6195809053985161	0.1	1.0
GOCC_LSM1_7_PAT1_COMPLEX	0.619424419878997	0.1	1.0
GOBP_OXALOACETATE_METABOLIC_PROCESS	0.6193127084121407	0.1	1.0
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.6192544171560912	0.1	1.0
HP_SPLIT_FOOT	0.6179221034291826	0.1	1.0
CAFFAREL_RESPONSE_TO_THC_24HR_3_DN	0.6176000095000276	0.1	1.0
GOBP_MAST_CELL_PROLIFERATION	0.6175837481501206	0.1	1.0
HP_RETINOSCHISIS	0.6175232687839222	0.1	1.0
GNF2_CCNA2	0.6175096632902506	0.1	1.0
TESAR_ALK_TARGETS_HUMAN_ES_5D_UP	0.6172550510930135	0.1	1.0
HP_MACULAR_HYPOPLASIA	0.6172017813849966	0.1	1.0
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	0.6171843335194568	0.1	1.0
SA_G2_AND_M_PHASES	0.6168567136238842	0.1	1.0
GOBP_EXCITATORY_CHEMICAL_SYNAPTIC_TRANSMISSION	0.6166737931407552	0.1	1.0
RICHERT_PBMC_HIV_LIPO_5_AGE_37_48YO_STIMULATED_VS_UNSTIMULATED_14W_INTERFERON_SUBSET_UP	0.6164457255289862	0.1	1.0
MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3	0.6163332378378354	0.1	1.0
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	0.614998773091464	0.1	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_DISTAL_PHALANX_OF_THE_5TH_TOE	0.6139483202450251	0.1	1.0
GOBP_MICROGLIAL_CELL_PROLIFERATION	0.6139346230450442	0.1	1.0
HP_ANTERIOR_OPEN_BITE_MALOCCLUSION	0.6135652199988924	0.1	1.0
REACTOME_VLDL_ASSEMBLY	0.6133698646744713	0.1	1.0
HP_LOW_ALKALINE_PHOSPHATASE	0.6133035016537716	0.1	1.0
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_ASCORBATE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	0.6130547787121224	0.1	1.0
IPA_XRCC5_DN	0.6129255794944872	0.1	1.0
GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY	0.6128687451798605	0.1	1.0
MODULE_552	0.6128073684887974	0.1	1.0
GNF2_CENPF	0.6123677529305585	0.1	1.0
GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY	0.6122577453905453	0.1	1.0
CHESLER_BRAIN_D6MIT150_QTL_CIS	0.6119396334237055	0.1	1.0
COLLIS_PRKDC_REGULATORS	0.6117642781286227	0.1	1.0
IPA_NFKB2_DN	0.611762366041348	0.1	1.0
WP_TRANSSULFURATION_PATHWAY	0.6116945324416141	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	0.6115168072410742	0.1	1.0
HIPC_SIGNATURES_PROJECT_PBMC_TRIVALENT_INFLUENZA_VACCINE_HIGH_RESPONDERS_VS_LOW_RESPONDERS_YOUNGER_ADULTS_21_35_HIGH_RESPONDERS_0D_DOWN	0.611436259670301	0.1	1.0
GOMF_ADENYLATE_CYCLASE_ACTIVATOR_ACTIVITY	0.6114290866120515	0.1	1.0
GOCC_ARP2_3_PROTEIN_COMPLEX	0.6112848441801003	0.1	1.0
GOCC_CONDENSIN_COMPLEX	0.6108843193728615	0.1	1.0
GOMF_Y_FORM_DNA_BINDING	0.6108462314534558	0.1	1.0
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	0.6107571003273469	0.1	1.0
BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_UP	0.6107478293853038	0.1	1.0
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.6106453669441125	0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_UV_C	0.6105596428658677	0.1	1.0
HP_INCREASED_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION	0.6103493821867815	0.1	1.0
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	0.609441196771742	0.1	1.0
KONDO_HYPOXIA	0.6092837365228387	0.1	1.0
BIOCARTA_BBCELL_PATHWAY	0.6091936758743645	0.1	1.0
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_PHENOTYPIC_SWITCHING	0.6090908211406388	0.1	1.0
GOMF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY	0.6089449897197257	0.1	1.0
HP_CEPHALOHEMATOMA	0.6087968273051757	0.1	1.0
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24	0.6087303100126541	0.1	1.0
GOBP_NADH_OXIDATION	0.608382844578691	0.1	1.0
HP_ABSENT_HYPOPLASTIC_PARANASAL_SINUSES	0.6082611747530187	0.1	1.0
HP_ABNORMAL_NATURAL_KILLER_CELL_PHYSIOLOGY	0.6081531981249205	0.1	1.0
PID_IL12_STAT4_PATHWAY	0.6081431662437722	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY	0.6075650296160768	0.1	1.0
HP_ABNORMAL_HEMOGLOBIN_CONCENTRATION	0.607272814812783	0.1	1.0
GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION	0.6072238082522339	0.1	1.0
GOCC_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX	0.6070140256113278	0.1	1.0
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN	0.6069752622179454	0.1	1.0
GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX	0.6063824251293631	0.1	1.0
HP_TRACHEOBRONCHOMALACIA	0.6062754746376174	0.1	1.0
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM	0.6062370258457562	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_NEURON_MIGRATION	0.605701900214405	0.1	1.0
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2	0.605523737494382	0.1	1.0
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	0.6055016647666212	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	0.6053626588896912	0.1	1.0
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.605124202835171	0.1	1.0
YU_MYC_TARGETS_UP	0.6047756525129108	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	0.6047622250622516	0.1	1.0
PIEPOLI_LGI1_TARGETS_UP	0.6045123440404936	0.1	1.0
IPA_ATF6_UP	0.6042958509729801	0.1	1.0
GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID	0.6040629624646807	0.1	1.0
GOMF_3_OXO_ARACHIDOYL_COA_SYNTHASE_ACTIVITY	0.6040629624646807	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.6038019014597067	0.1	1.0
MIR1250_5P	0.6033369214209399	0.1	1.0
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	0.6030101369748576	0.1	1.0
GOCC_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE	0.6027176106550999	0.1	1.0
ACCGAGC_MIR423	0.6022554204543774	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION	0.6016708486651997	0.1	1.0
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.6010860121368825	0.1	1.0
GNF2_SMC2L1	0.6010470025095863	0.1	1.0
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	0.6008844767159355	0.1	1.0
CHESLER_BRAIN_QTL_TRANS	0.6008834850042465	0.1	1.0
GOMF_PHOSPHATIDYLCHOLINE_TRANSFER_ACTIVITY	0.6008156844096153	0.1	1.0
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.6007468062627569	0.1	1.0
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	0.6005067416069808	0.1	1.0
GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS	0.6001733599491652	0.1	1.0
TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL	0.600093096579625	0.1	1.0
GOCC_NONHOMOLOGOUS_END_JOINING_COMPLEX	0.5999264985262629	0.1	1.0
REACTOME_METALLOPROTEASE_DUBS	0.5999197842999376	0.1	1.0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.5998421946249333	0.1	1.0
GOCC_GPI_ANCHOR_TRANSAMIDASE_COMPLEX	0.5997808126743976	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	0.5996442234230608	0.1	1.0
HP_ABNORMAL_TARSAL_OSSIFICATION	0.5995019271515398	0.1	1.0
OHASHI_AURKA_TARGETS	0.5994536282022971	0.3	1.0
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS	0.5992253373188758	0.1	1.0
SA_PROGRAMMED_CELL_DEATH	0.5990272914046963	0.1	1.0
BIOCARTA_EOSINOPHILS_PATHWAY	0.5986678907851161	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	0.5986486409399439	0.1	1.0
KOINUMA_COLON_CANCER_MSI_UP	0.5986026412786233	0.1	1.0
THUM_MIR21_TARGETS_HEART_DISEASE_DN	0.5982454622522345	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_NODAL_SIGNALING_PATHWAY	0.5974174421186488	0.1	1.0
IPA_GATA4_DN	0.5972439831323285	0.1	1.0
HP_PARTIAL_ALBINISM	0.5972327200364628	0.1	1.0
VANDESLUIS_NORMAL_EMBRYOS_UP	0.5967467047229411	0.1	1.0
HP_ENLARGED_INTERPHALANGEAL_JOINTS	0.5964370523611566	0.1	1.0
GOBP_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS	0.5961879748051069	0.1	1.0
HP_PROMINENT_CALCANEUS	0.596165489404695	0.1	1.0
REACTOME_COENZYME_A_BIOSYNTHESIS	0.5961194717917635	0.1	1.0
GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	0.595816512149204	0.1	1.0
GOBP_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS	0.5957784481006222	0.1	1.0
HP_INCOMPREHENSIBLE_SPEECH	0.5957593365753896	0.1	1.0
GOBP_HEAT_ACCLIMATION	0.5950855488754837	0.1	1.0
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	0.5949675186241087	0.1	1.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	0.594837812181107	0.1	1.0
HP_ABNORMAL_CIRCULATING_BETA_GLOBULIN_LEVEL	0.5947456783523464	0.1	1.0
GOBP_STRIATED_MUSCLE_ATROPHY	0.5945531834279613	0.1	1.0
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.5944515677378388	0.1	1.0
MODULE_222	0.594240803968065	0.1	1.0
HP_TERATOMA	0.5941935845773593	0.1	1.0
GOBP_SELENIUM_COMPOUND_METABOLIC_PROCESS	0.5941060179914652	0.1	1.0
GOBP_DNA_DEAMINATION	0.5940289338177839	0.1	1.0
REACTOME_PD_1_SIGNALING	0.5939100089860687	0.1	1.0
GOCC_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT	0.5934768828428139	0.1	1.0
GNF2_RFC3	0.5934024045491388	0.1	1.0
GOBP_HISTONE_H4_K20_METHYLATION	0.593390290934764	0.1	1.0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.5932047092616902	0.1	1.0
HP_HIPPOCAMPAL_ATROPHY	0.5927367166685947	0.1	1.0
HP_GENERALIZED_LYMPHADENOPATHY	0.5926448208894061	0.1	1.0
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	0.5925809631541983	0.1	1.0
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.5918594868870954	0.1	1.0
HP_PARIETAL_CORTICAL_ATROPHY	0.591609987921445	0.1	1.0
GOMF_LONG_CHAIN_FATTY_ACYL_COA_BINDING	0.5915565976516362	0.1	1.0
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.5912015209397226	0.1	1.0
GOCC_PTW_PP1_PHOSPHATASE_COMPLEX	0.5906840103180803	0.1	1.0
SCHUHMACHER_MYC_TARGETS_DN	0.590561081418908	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	0.590555312099343	0.1	1.0
GOBP_EMBRYONIC_CLEAVAGE	0.5905186494004285	0.1	1.0
GOMF_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	0.5905111007521069	0.1	1.0
KRISHNAN_FURIN_TARGETS_UP	0.5904982699966721	0.1	1.0
IPA_MEIS1_UP	0.5902355164115046	0.1	1.0
GOBP_SIGNAL_PEPTIDE_PROCESSING	0.5897739352264109	0.1	1.0
HP_HYPERNATREMIA	0.5896653721439578	0.1	1.0
GOBP_CHORION_DEVELOPMENT	0.5895623928171912	0.1	1.0
GOBP_EXTRAEMBRYONIC_MEMBRANE_DEVELOPMENT	0.5895623928171912	0.1	1.0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	0.5892640925601924	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	0.5891833970556886	0.1	1.0
MODULE_471	0.5891757516134362	0.1	1.0
GOBP_NK_T_CELL_ACTIVATION	0.5887749842811686	0.1	1.0
HP_SHOCK	0.5883217760061202	0.1	1.0
HP_ABNORMAL_NASAL_MUCUS_SECRETION	0.5881001151789981	0.1	1.0
GOBP_MITOCHONDRIAL_DNA_REPAIR	0.5880509238897695	0.1	1.0
GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	0.5877119804617033	0.1	1.0
GOMF_U1_SNRNA_BINDING	0.5876064989426553	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.5873679155925516	0.1	1.0
GOBP_RESPONSE_TO_PEPTIDOGLYCAN	0.5872423967969247	0.1	1.0
GOBP_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS	0.5870510655443794	0.1	1.0
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	0.5867606224551751	0.1	1.0
GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	0.5856044224721991	0.1	1.0
GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE	0.585437429394909	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	0.5853087819643397	0.1	1.0
WILLIAMS_ESR2_TARGETS_DN	0.5852876780167591	0.1	1.0
BIOCARTA_MITR_PATHWAY	0.5848523575704997	0.2	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_NASAL_BONE	0.5847857335991573	0.1	1.0
GOCC_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	0.584588773903924	0.1	1.0
HP_HEMIMEGALENCEPHALY	0.5845202496445182	0.1	1.0
HP_LYMPHANGIECTASIS	0.5837865896253275	0.1	1.0
GOCC_CELL_POLE	0.5836098726946326	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	0.5833906466289135	0.1	1.0
GNF2_PCNA	0.5833539354473466	0.1	1.0
REACTOME_ARMS_MEDIATED_ACTIVATION	0.5832414395828904	0.1	1.0
IPA_SMARCB1_DN	0.583177512471357	0.1	1.0
GOMF_WD40_REPEAT_DOMAIN_BINDING	0.5828147258473444	0.1	1.0
GOBP_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	0.5821809213623261	0.1	1.0
GOMF_ENONE_REDUCTASE_ACTIVITY	0.5821614126465297	0.1	1.0
GOMF_PHOSPHOSERINE_RESIDUE_BINDING	0.5820302197817279	0.1	1.0
BIOCARTA_CDC25_PATHWAY	0.5819772785531876	0.1	1.0
GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX	0.5819192941351202	0.1	1.0
HP_ELLIPTOCYTOSIS	0.5813374083861569	0.1	1.0
HP_ABNORMAL_BLOOD_CARBON_DIOXIDE_LEVEL	0.5812083349805974	0.2	1.0
HP_ABNORMAL_FOOT_BONE_OSSIFICATION	0.5812028812612805	0.1	1.0
GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY	0.5811448813002119	0.1	1.0
