	CD4 minus TA in CFS163 vs CD4 minus TA in Healthy
UBA6	-12.926459999999999
GPS2	-12.923985999999985
MSH5	-12.909840620371
NDUFB9	-12.909433999999976
CAAP1	-12.909341000000005
DNMT1	-12.908207500000003
BTBD11	-12.903945000000007
RPP21	-12.886862907034114
EXOC5	-12.86895719692287
PDCD1	-12.868827999999993
TIMM8B	-12.857499999999995
ETHE1	-12.843353
PNRC2	-12.834899999999976
GUK1	-12.832190149769957
DUT	-12.810307000000009
GPR146	-12.809307600000002
REEP4	-12.770636000000003
HEBP2	-12.747751999999998
TBL1XR1	-12.741138700000008
ARL2BP	-12.717580999999996
NDUFA6	-12.668850003599843
PRPF31	-12.665736986345998
ARRDC2	-12.638941000000017
NFATC2IP	-12.636773000000002
ZNF430	-12.59735683533981
MAGOHB	-12.595490129999995
WDR18	-12.585545999999994
TMIGD2	-12.569770000000009
PAPSS1	-12.560730999999997
EFNA1	-12.5416268
MOGS	-12.521578543450001
VPS36	-12.514826000000006
YBX1	-12.511575000000008
DCTN2	-12.474873527699998
TOP3A	-12.466266108094
EIF2B1	-12.457419999999992
SLC35C2	-12.451188299999991
GSKIP	-12.440239995793988
ZBTB22	-12.427794708672002
TMEM106B	-12.423020300000005
ACSS1	-12.413951800000007
GATAD2A	-12.408269999716993
LAMP2	-12.40276
ADI1	-12.396199999999993
WBP1	-12.388537399999997
BIN1	-12.384555368372403
OAS1	-12.38061795382501
ETV7	-12.379560000000001
NUAK2	-12.364799999999995
TUBGCP2	-12.360013969
WDR3	-12.344810000000003
CASP3	-12.337671
GPR160	-12.335301439411001
AP2M1	-12.329340450182542
FBXL8	-12.314902500000002
CCDC142	-12.297159999999998
CHTOP	-12.281874000000002
SVBP	-12.268249999999988
MUL1	-12.2442
BRAT1	-12.215529700000005
OPA1	-12.207718700000001
VASP	-12.16703922
PMPCB	-12.15337300000003
PRKCH	-12.148258999999996
PAK2	-12.147131000000009
NFYC	-12.120143955700001
SETD3	-12.079173311420192
CDKN2AIP	-12.077272999999998
ZNF737	-12.071587999999998
TUBB	-12.057761520000014
TSN	-12.055796
PHPT1	-12.032449139999997
CBX7	-12.031862000000004
POMGNT1	-12.016741800000002
DBP	-11.993946000000008
FCGRT	-11.992616632155602
STING1	-11.988464100000016
PPWD1	-11.984045920269985
ZNF268	-11.980014275271753
TANK	-11.956776707300008
PDAP1	-11.948460000000004
BUD23	-11.939182299999999
EIF5A	-11.933584999999994
AP1G1	-11.929390499999997
REX1BD	-11.909963000000005
MCRIP1	-11.898237398526994
BID	-11.882328000000001
OSGEP	-11.881145000000004
SLC25A46	-11.872205012174
SEPTIN2	-11.871033828163206
LRRC8A	-11.853061
NME6	-11.850635999999994
ARRB2	-11.841193386299992
EXOSC4	-11.830929999999995
SACM1L	-11.828873000000002
ZC3HAV1	-11.827007600000016
AP5M1	-11.804954999999993
F8A1	-11.789299999999997
RBBP6	-11.770903099999998
LZIC	-11.768257999999996
CCDC25	-11.765616800000004
KIAA1191	-11.75053599999999
ZFR	-11.739871300000004
ITGA6	-11.7301455337
MAP3K1	-11.714741000000004
ANKRD27	-11.6954378
YME1L1	-11.681253393036997
SDHAF1	-11.660999999999994
FOXN2	-11.646439999999998
RNPEP	-11.6360922
EMC3	-11.620599999999996
M6PR	-11.606067000000024
DENR	-11.593069999999997
PLEKHB2	-11.589191999642537
PLIN3	-11.586361999999994
PDK2	-11.58197802551642
SNRPD1	-11.581859999999992
YTHDF3	-11.5771408233866
MDM2	-11.576051849793
THAP11	-11.572000000000031
STT3B	-11.571354999999997
DNTTIP2	-11.542563999999999
GADD45A	-11.527734999999996
ATG9B	-11.525185099999998
RAB35	-11.524025000000002
KCNA3	-11.513300000000001
BLVRB	-11.504871999999995
TMBIM1	-11.501982000000027
STMP1	-11.501776999999997
ZNF227	-11.494516
CMSS1	-11.471272200000001
CPNE2	-11.470781707999997
GANAB	-11.459908914732978
RNF11	-11.453180000000003
ARF3	-11.445106800000005
NIPSNAP1	-11.443874999999991
LZTS2	-11.429707531839998
LARP4B	-11.4097529
C14orf119	-11.403199999999998
RAB10	-11.388716000000016
DUSP23	-11.385880000000004
CPSF4	-11.383321000000002
LCLAT1	-11.381330077080001
ZNF706	-11.380830999999972
GSTM3	-11.374861
DNAJC14	-11.374809
ZNF224	-11.374647999999993
AKR1B1	-11.374411203190022
CENPX	-11.370297999999998
CASP2	-11.360941999999998
TMEM205	-11.349415
DNAJC7	-11.332430000000002
TNIK	-11.33069472
NUSAP1	-11.329839230336567
EEF2KMT	-11.325322
TAGLN2	-11.316657000000077
POLR2E	-11.316301374630967
PDHB	-11.308648999999988
CIAO2A	-11.308346999999983
UBAC2	-11.287585099999973
MAT2B	-11.283224000000018
DPYSL2	-11.275817999999997
USP21	-11.271123907985995
ARF6	-11.26400000000001
FLYWCH2	-11.256467000000004
AMPD2	-11.253120400899999
PREP	-11.242770000000007
GPR108	-11.240647831494002
SLC30A5	-11.233753999104245
AIF1	-11.231195600000003
PLLP	-11.216914599999999
FAM234A	-11.201032700000003
NCALD	-11.194850388412743
ZFP90	-11.178403138853504
RNF114	-11.175383999999994
MYC	-11.17499699999999
SLFN5	-11.17410000000001
SAR1B	-11.171403930000004
NUP62	-11.158734504265901
RUNX1	-11.153234199999996
NCDN	-11.142566800000008
SEPHS1	-11.135903999999996
CUL4A	-11.134692000000001
HMGCS1	-11.1345613
ZNF429	-11.130029999999998
POLD2	-11.126632000000008
F11R	-11.115284000000003
ATF6B	-11.11516576
CDKN2A	-11.108911000000003
TKFC	-11.108791699999998
RPUSD3	-11.086208589999998
INO80B	-11.076971
TIPARP	-11.076396999999996
HDAC8	-11.073183665250001
IKBKE	-11.072809000000007
RAB8B	-11.069242999999993
FN3KRP	-11.054974999999999
JOSD1	-11.0440112
CR1	-11.042394617440348
TMEM64	-11.039734000000003
EIF4E2	-11.034781933441607
PIK3R5	-11.0279458201164
SGSM3	-11.019866202500001
ZNF506	-11.016410999999998
PSMC4	-11.005927999999997
TIMM10B	-10.991578000000008
UBIAD1	-10.978605999999992
THAP4	-10.974112000000005
PDCD6IP	-10.967303500000043
STXBP2	-10.963466550000007
CDKN2D	-10.962800000000001
MOB4	-10.939739000000003
INTS5	-10.9344
RNF26	-10.923200000000001
TRIM65	-10.915571999999997
TMEM9	-10.908126800000005
GPATCH2L	-10.893932400000002
AASDHPPT	-10.886102192980005
PHC3	-10.885265999999994
HAUS1	-10.831313000000002
GPX1	-10.82671599999999
CGGBP1	-10.809970000000007
LTBP4	-10.797189712990999
RNF144A	-10.767946000000004
GPN1	-10.734960149256992
FOXO1	-10.712709999999994
CAT	-10.704495999999992
SIRT7	-10.696117900000012
TAF2	-10.683989999999998
IFI27L2	-10.681446800000003
RNASE6	-10.672989999999999
DGKD	-10.65816621771701
ERGIC1	-10.651849900000002
MTHFD1	-10.646063
MEX3C	-10.642253566960003
LINGO3	-10.624470000000002
NME3	-10.615440271660006
ZNF263	-10.591237000000007
DENND5A	-10.575536
SMG9	-10.5649011
EPHB6	-10.564410251654603
EIF3G	-10.555736999999993
IDH3A	-10.554316745303282
MADD	-10.553251663972588
PPM1B	-10.547172999999972
GNPDA1	-10.529983000000001
C19orf25	-10.495688999999992
HCFC1R1	-10.479023839999996
MVD	-10.47751499999999
TMEM254	-10.471795099999994
KATNB1	-10.449232000000006
SIN3A	-10.445879000000005
DDI2	-10.4445762
PPP1CB	-10.441941999999983
ADH5	-10.440731
CYTH2	-10.4175574
UBASH3A	-10.41568499999999
NUDT4B	-10.4154
PIGBOS1	-10.412058000000005
SRPRB	-10.390242000000008
FBH1	-10.374777900000012
RPIA	-10.351400000000005
PDLIM2	-10.350258920000002
IPO11	-10.348682999999998
NCOA2	-10.345330999999996
AGPAT1	-10.3397691
ZBTB1	-10.314256299999997
PMF1	-10.279857999999997
INSIG1	-10.279320000000006
PDIA4	-10.273049000000015
ANP32B	-10.26755
NCBP2AS2	-10.259600000000006
PTEN	-10.256742900000003
NQO2	-10.254108999999993
GALNT1	-10.247550000000004
CLK3	-10.242403598866616
YDJC	-10.232654999999994
TRABD	-10.229010000000002
METTL26	-10.228900999999993
AGTRAP	-10.227046325899991
PRELID3B	-10.216658999999993
CSTF2T	-10.207699999999996
CITED2	-10.201829999999998
CD320	-10.200925000000012
RNASEK	-10.190443999999957
PARVG	-10.190089673980005
CPSF7	-10.182138599999998
TIMM17B	-10.168115000000014
HAPLN3	-10.154342000000003
NXPE3	-10.137138999999998
MPP7	-10.126978236642003
GPR132	-10.119123000000002
NR1H2	-10.113217031800033
POLR3F	-10.101465999999999
TCF25	-10.09692099999998
GLTP	-10.096541000000002
RASSF7	-10.095013561830008
PRKD3	-10.092179299999998
CHTF8	-10.088206999999997
TMEM219	-10.08567100000002
BAK1	-10.081254780000002
BCKDHA	-10.074696999441038
ARHGDIB	-10.067567999999937
PEX2	-10.066808999999992
ENOPH1	-10.061632999999993
DGCR2	-10.052110999999996
MAP1S	-10.050674
VPS28	-10.032108999999991
ZNF200	-10.030566
ZNF573	-10.029956159917855
SGTB	-10.028749999999999
SMPD4	-10.023447649000005
SNRPF	-10.021123000000003
PEX16	-10.019009000000004
CNEP1R1	-10.004587444999999
FUOM	-10.000268000000002
MBP	-9.983889600642613
SRSF10	-9.966629000000012
MTSS1	-9.965920699999998
AGK	-9.957325797287698
CZIB	-9.953700999999995
TMEM33	-9.943276382407582
AKAP8	-9.93817
CNP	-9.937776999999997
RNF187	-9.926322999999982
GDI1	-9.92136819999999
ARNT	-9.909331399999992
CAMKK2	-9.88724080903178
BCL7B	-9.882972999999993
SYAP1	-9.866579999999999
POLR2K	-9.8662305
CSNK2A1	-9.860614999999996
FAM162A	-9.85631
SINHCAF	-9.850277799999986
UBXN7	-9.824499999999993
PSMD9	-9.821914234277486
DLGAP4	-9.803885000000001
CIAO3	-9.791217812494693
GPS1	-9.788955000000001
AKT1	-9.784907196879999
RAD1	-9.780042999999992
PPM1G	-9.770195000000001
CCDC85B	-9.766999999999996
DCAF17	-9.76532606157
TOX2	-9.764836
ICE2	-9.756662499999997
ATP1B3	-9.74750607
AMFR	-9.746421700000006
IRF3	-9.736225938776869
BLOC1S5	-9.733833000000004
RGS14	-9.729970400000013
SDF2	-9.725419000000002
CBX1	-9.713302200000001
ZNF330	-9.696839998120012
OSBPL8	-9.674801899999991
HSD17B12	-9.649649553449999
INPP4A	-9.649202400000007
GTDC1	-9.617773662959799
USP39	-9.614306
WBP1L	-9.608480000000004
ARHGAP1	-9.601805300000017
PCYOX1	-9.598264
POLDIP2	-9.593206000000002
DHRS13	-9.591360999999996
DUSP4	-9.589242000000002
MED16	-9.582830500509857
PSME1	-9.578800004230516
PDXDC1	-9.568850439923395
TMEM167A	-9.556108000000002
VPS11	-9.547347172100004
EIF3B	-9.545395999999997
MIEF1	-9.532025
MAPK7	-9.530805940860903
UBAP1	-9.530143000000002
TRMT2B	-9.524251000000003
CARHSP1	-9.5236132565
DIPK1A	-9.5182949875201
EMB	-9.51183499999999
TOB1	-9.47950999999999
RITA1	-9.470711999999999
DDHD2	-9.462539799999995
FCHO1	-9.455458801357807
MVB12A	-9.451928000000002
ORAI2	-9.440744998745465
GSTM4	-9.4305004
BAG1	-9.428681999999995
EPHA1	-9.423821000000006
NADK2	-9.421316399999997
THTPA	-9.408888999999999
PECR	-9.400131000000002
MAPK8	-9.399139375058613
NBPF9	-9.398889
ATP6V1F	-9.386030000000005
RUVBL2	-9.385221999999999
TTC5	-9.383780500000004
TRIOBP	-9.378777999999997
TIRAP	-9.365684
MAPKAPK3	-9.364990007380001
SERPINE2	-9.361590800000002
GUCD1	-9.352767
SEC24C	-9.328227999999989
JADE1	-9.328121561775703
TRIM32	-9.32412
TFDP1	-9.313114999999996
RASA4B	-9.31159536350842
GTF3C6	-9.302599999999984
COPZ1	-9.298656499999993
TFPT	-9.298278995270135
TUSC2	-9.296762664
ERH	-9.287120999999999
PFAS	-9.266635
BCKDK	-9.240226
COASY	-9.230204999999998
EDC4	-9.229049999999994
RNF145	-9.220715300000005
PPP1R16A	-9.212633499999999
AK2	-9.212257882999992
WDR13	-9.209345199999998
CDIP1	-9.20366276
NUP58	-9.201730100000002
RIC8A	-9.192328000000003
ELP3	-9.182795036917803
HDDC2	-9.181456299999994
NINJ2	-9.181233000000002
CTNNB1	-9.181142600000008
CCND2	-9.179375000000007
DNLZ	-9.177928000000001
GRPEL2	-9.17099
AIDA	-9.162257000000004
CD40LG	-9.139920000000018
ADPRM	-9.138510000000004
CLIP4	-9.136817999999998
CLEC2D	-9.130724000000043
HSD17B10	-9.11844099999999
DGCR6L	-9.109530000000007
ACTN4	-9.105677473640002
GPI	-9.103253499999965
IDI1	-9.102860000000007
PSEN1	-9.09674872454
PACSIN2	-9.091916500000007
HSD17B8	-9.086813999999997
GAA	-9.085659999999999
PGM2	-9.082247000000002
GNB2	-9.073301071297308
PIGK	-9.070689099999996
SHC1	-9.068024650000005
CSNK1D	-9.028100999999992
CARD8	-9.013779894389202
PSMD4	-9.013578999999993
PIK3CA	-9.00395499999999
IKBKG	-8.990959015999998
ACP2	-8.987657
CSTF3	-8.976480090000003
HMGN4	-8.96419000000003
PTPRE	-8.955256199999999
GNPTG	-8.946459000000004
HDAC4	-8.924536999999997
PRMT6	-8.889399999999998
ARFRP1	-8.8875642
SNRPN	-8.886108999999976
TMEM45B	-8.885978999999999
SH3TC1	-8.883804999999999
GNAS	-8.879740215550498
UROS	-8.872572999999996
DCTD	-8.869197000000014
SBF1	-8.869076000000007
DKC1	-8.860459999999996
AP2B1	-8.857454300000008
SRPK2	-8.857245000000006
HECA	-8.856899999999996
ADRM1	-8.850685000000013
MED29	-8.843446
ARHGEF7	-8.842379981530001
DAPK3	-8.836916899999995
SPINT2	-8.82758398824619
UBE2L3	-8.821942000000007
TREX1	-8.820467330373937
INTS8	-8.81339435450002
TDP2	-8.809338178000004
FBXO42	-8.804676
TMEM120A	-8.795716000000006
GLOD4	-8.78741884
MS4A6A	-8.778326584499998
EMC10	-8.7768303
ZNF347	-8.7711525137
LYSMD3	-8.7706816
UBXN1	-8.764038089264517
RMND5B	-8.760718980263103
MAP2K3	-8.750124999999997
CYB5R4	-8.746079999999996
RTN3	-8.745947428955105
B3GAT3	-8.745913000000002
ITPKB	-8.74342999999999
RBM8A	-8.740507999999977
BTLA	-8.737848199999998
TXNDC15	-8.728964951299702
PDE4D	-8.7272398
DR1	-8.726616000000007
CTDSPL2	-8.723542000000009
ST6GALNAC4	-8.719864106000001
EMG1	-8.718956000000006
RTF2	-8.70669070000001
SAT2	-8.703718199999997
PFDN1	-8.694155999999992
CD8B	-8.676956144161
TRA2A	-8.674028000000007
TMEM199	-8.657964999999997
ENO1	-8.64438000000007
PDP2	-8.639562699999999
CPSF2	-8.627623999999997
ARF5	-8.619321999999983
FAM53C	-8.6165762
TBL2	-8.614375450000004
CRYZ	-8.605359999999994
ANGEL1	-8.604736999999998
SLC35E1	-8.593659000000002
CCDC115	-8.583124999999995
SMN1	-8.58263035897615
ABCE1	-8.581479300000005
GLUD1	-8.577406999999994
REPIN1	-8.57135199999999
PCCB	-8.555012900000001
UBALD1	-8.546323
AP3D1	-8.543356900000006
RARA	-8.54225889973889
MZF1	-8.53996638541
GALNT7	-8.537903899999996
PNPLA6	-8.530102483000999
PMS2	-8.52644748
PSMA6	-8.50772600000002
LSM10	-8.496472000000011
IDH3B	-8.480552729000038
LARP1	-8.477385389999998
PRKCB	-8.472285999999983
ZNF350	-8.469131000000004
STK17B	-8.466493999999969
RAB11FIP1	-8.457836
THEMIS	-8.457742000000003
ZNF444	-8.454941000000002
TUBGCP6	-8.45422
KCTD10	-8.413599999999995
EED	-8.402956200000006
TAPT1	-8.395913999999998
GFPT1	-8.384676400000002
CISD3	-8.36770199999999
PWP1	-8.367691
B4GALT7	-8.352664999999996
PYGB	-8.34828800000001
PPM1D	-8.3459
MAP3K6	-8.344560669554998
TAF1A	-8.322223000000001
GCA	-8.313730999147063
PLCD1	-8.31371884
FAM133B	-8.304061
SLC25A5	-8.296427999999992
WDR41	-8.294260272999995
TOX	-8.270689999999998
MTRF1	-8.270415100000001
FAF2	-8.265760999999998
GPKOW	-8.265699999999995
TARDBP	-8.249123645099985
SLC7A6	-8.24884074034501
NDST2	-8.248513000000003
MED10	-8.24310899999999
AMIGO1	-8.23668
NOC2L	-8.23453700000001
RNF41	-8.213754000000002
ZNF382	-8.1925356
PRPSAP2	-8.183231031505372
DNMT3A	-8.179579500000003
UBE2Q1	-8.178092
DPH1	-8.165735980426696
THAP1	-8.145021999999997
WAPL	-8.143801000000003
DDRGK1	-8.130091999999998
ZSWIM7	-8.12951031517514
HDHD2	-8.125935999999996
DOCK10	-8.111258000000007
TKT	-8.1040821069056
CTBS	-8.103373000000005
NTMT1	-8.094596009578048
PDP1	-8.093093199999998
MXRA7	-8.09256700000001
WDR77	-8.089129999999997
KLHL21	-8.085331999999994
NAA60	-8.084223810372535
RAB8A	-8.084138999999993
CYHR1	-8.069158499999993
CDC23	-8.063864079999995
TMEM41B	-8.0634492
ZNF613	-8.060227092200003
ZNF580	-8.0534354
YKT6	-8.050182000000003
MTIF2	-8.045069000000002
NEDD1	-8.038767
NPDC1	-8.025173
GATD3A	-8.02232699999999
SYS1	-8.021140000000003
VWA5A	-8.020829140000002
GORASP1	-8.019064000000004
ELF1	-8.017053000000004
BTG3	-7.997713999999995
CLSTN1	-7.986114999999998
KRT73	-7.971145
CCDC28A	-7.968999999999994
CLECL1	-7.962528000000006
HSBP1	-7.951340000000002
KLF7	-7.949059900000002
BTBD10	-7.948738310321001
ACAA1	-7.945443100000013
USP19	-7.926573735900007
ZNF329	-7.911700988881701
CEP97	-7.909200931133997
DUSP11	-7.896204999999995
C22orf39	-7.895910000000001
SELENOH	-7.895183999999972
MAEA	-7.889793999999995
ARMCX5	-7.8852227000000035
SLMAP	-7.875627800000004
PNMA1	-7.873999999999995
CHUK	-7.871889599999999
TNIP1	-7.867478803319955
MTHFD2	-7.864118099999999
EMD	-7.860053000000001
EI24	-7.855595999999991
TMEM11	-7.854362999999999
RIN3	-7.852533025913004
BRI3	-7.836891999999999
CHMP6	-7.835840000000012
TMEM127	-7.8309520000000035
TXK	-7.824360230000011
ALG1	-7.816196999999995
ZNF593	-7.810945000000004
CS	-7.790616000000014
SOCS1	-7.7881
GNPNAT1	-7.777632999999998
HPS6	-7.775300000000001
FLII	-7.774981899843368
RAD51D	-7.770466778765298
COMMD10	-7.759964389300002
CDS2	-7.757411000000005
BROX	-7.752784470365501
ZNF675	-7.747592999999995
GNA15	-7.747195000000002
ZDHHC3	-7.7437532000000004
BAP1	-7.739435999999998
SLC2A1	-7.737278000000003
TTC33	-7.732822200000001
LY6G5C	-7.728171272713999
PIP4P2	-7.7271386000000035
NSL1	-7.723555900000022
LIPA	-7.7179740905230005
DTD1	-7.71389099999999
LANCL1	-7.711616692600003
USP3	-7.711190999999985
IMP4	-7.709823198080244
ZNF816	-7.701453999999998
DCAF11	-7.69313226175467
ASB6	-7.686129000000005
PAFAH1B1	-7.681696000000002
PFDN2	-7.67766499999999
PPP1R18	-7.677664290029362
METTL6	-7.669825799999998
ZNF566	-7.668925800000002
RPS6KB1	-7.662986003
CPSF6	-7.660954000000004
IQSEC1	-7.656420000000004
INO80E	-7.653593900000001
PGM1	-7.649246500000004
APOL6	-7.6463
BORCS8	-7.645003090000001
SGSH	-7.643645000501017
BLOC1S1	-7.642077000000015
RP9	-7.636361999999998
NFE2L1	-7.6338719974370015
LHPP	-7.632546000000005
DLD	-7.626701024455031
ZFYVE19	-7.626006840000002
PTBP3	-7.62457420638701
ARL15	-7.618833406999999
CREBRF	-7.618200000000002
MOAP1	-7.611919999999991
PTPN4	-7.608102023769909
PPP2R5E	-7.602061400000011
STYX	-7.6020050000000055
NCOA3	-7.6007140000000035
GPX7	-7.594496000000007
TRMO	-7.591918000000003
ZNF408	-7.590363
ENTPD6	-7.5786953
HLTF	-7.569941
PSENEN	-7.559090000000005
OVCA2	-7.557799999999993
ZNF585B	-7.551278000000002
STOML2	-7.540649999999985
SZRD1	-7.536090999999999
DCTN4	-7.530830937709201
C21orf91	-7.522470999999996
ZNF134	-7.520845999999999
SIPA1L1	-7.519271800000002
COL6A2	-7.516246099999999
NXT2	-7.508148
TPP2	-7.503334699999996
CCNC	-7.496758114605001
RTF1	-7.496148999999988
EMC7	-7.494851000000011
SSR1	-7.488934999999998
C16orf87	-7.4823489999999975
TENT5C	-7.480200000000007
CD200	-7.4727347
FAM98A	-7.470176000000002
NCSTN	-7.466355
CCDC88B	-7.464152100000003
HDHD3	-7.4539159999999995
SLC50A1	-7.441763000000002
ZNF319	-7.431049999999999
CUL5	-7.4259699999999995
SHOC2	-7.423343999999993
MPHOSPH9	-7.417415499999997
CCDC107	-7.415569999999988
FBXL5	-7.412234468400001
GADD45GIP1	-7.408999999999992
INPPL1	-7.394803599999998
USP15	-7.394158005000008
ARAP1	-7.3913574079999975
POLRMT	-7.390923000000001
SRSF4	-7.385405000000006
SIVA1	-7.382412000000016
TMEM106C	-7.3763054
NAA80	-7.373793007352141
RABIF	-7.3705
ARMC8	-7.367351678158002
CARD11	-7.365259999999992
KIFBP	-7.362398800000001
PYGO2	-7.359304000000002
DDX50	-7.355691999999991
OLFM2	-7.35393
PDIK1L	-7.352769999999996
LMBR1L	-7.344526551443991
CR2	-7.338702800000001
ARHGAP9	-7.338490999999976
RBM22	-7.331663030970404
POLR2D	-7.326542999999994
UBE2E1	-7.318375000000005
ZMYM4	-7.317873299999999
RELL1	-7.3132
GSDMD	-7.295705602599995
POLL	-7.289421993243828
ZNF133	-7.286663083497
OAS2	-7.2845437000000075
RASSF2	-7.277312000000002
CSTB	-7.2764099999999985
TRIM11	-7.276394800000002
MAN1B1	-7.270343000000004
RAB1B	-7.267600000000002
MCCC2	-7.2662693041783974
PATZ1	-7.252469900000001
TATDN2	-7.251882999999999
SEL1L	-7.248920999999999
TMEM87B	-7.247856999999996
SQLE	-7.242539699999998
C19orf12	-7.242242403999995
CPTP	-7.229282999999995
SLC12A7	-7.226859399999999
FUT8	-7.213775999999999
ANKRD13A	-7.2063679999999835
ZNF17	-7.2024352
KAT8	-7.193887798164823
WDR61	-7.193288500000001
UBE3A	-7.191481600000003
ZMAT2	-7.189302000000026
SPTLC1	-7.187170200000004
CD200R1	-7.185181000000004
SLC39A3	-7.183436000000004
FAM98C	-7.179959735999997
ZNF644	-7.1717457000000095
HIBADH	-7.170538000000004
TYK2	-7.1634189000000035
NUDCD3	-7.162666999999992
ATP6V1H	-7.145666199999997
FAM110A	-7.140214010199998
NOP2	-7.1218774162787
TADA2B	-7.116255899999992
C12orf29	-7.115959199999995
LMAN1	-7.111300199999995
LIG3	-7.106598404
ELAPOR1	-7.102772798682029
MED28	-7.096423999999999
TINF2	-7.095607007670381
GMEB2	-7.0910831201499995
IL17RC	-7.078969999999996
RFK	-7.078004999999997
ZNF480	-7.0747800000000005
SPOP	-7.071617794437913
SHARPIN	-7.055958000000004
ELAPOR2	-7.047478900000002
HEXA	-7.040095000000008
URM1	-7.039785000000002
ZBTB14	-7.039725765200011
PRDX2	-7.039284000000009
ALKBH4	-7.038884999999997
PPOX	-7.0379419893688
HVCN1	-7.033898998506935
MAGED1	-7.032717000000005
PLEKHF2	-7.031815999999999
NUCB1	-7.021009458707397
ALDH5A1	-7.014458999999997
SEPTIN7	-7.0135340000001065
RACGAP1	-7.012290099999998
TSPAN32	-7.00122250537376
ATF2	-7.000725459721686
DNAJC16	-6.99835
MRTFA	-6.998342025587004
SLC25A12	-6.995678
PARG	-6.979171999999998
TOB2	-6.969809999999999
ME2	-6.9673719999999975
SH2B3	-6.9555194
EIF1B	-6.943340000000006
ZNF790	-6.9345961144609
RASA3	-6.930361800000014
DCP1B	-6.926606
NPEPPS	-6.926430085999996
ING1	-6.922058000000003
SRM	-6.917468000000014
DCAKD	-6.913238999999997
IBTK	-6.908383612
STK38L	-6.901268000000005
RALGDS	-6.89918343379999
RABEP1	-6.895541999999999
ATAD1	-6.89439999999999
CNDP2	-6.887853010000015
FDFT1	-6.8866489000000115
ZNF345	-6.885232090000001
LMO4	-6.866405
GATC	-6.866158000000002
RABGGTA	-6.863175100000003
NDRG3	-6.86184699999999
C9orf135	-6.855782999999999
MAN2C1	-6.853276642699996
CCNB1	-6.851852999999998
PREX1	-6.848946999999988
FANCA	-6.84717123853844
SIK3	-6.845820855327602
MDP1	-6.819655840843005
BPNT2	-6.819647000000002
TSEN54	-6.808952000000005
HNRNPA0	-6.8081
AGPAT3	-6.807767779000002
ZADH2	-6.804501999999998
GRHPR	-6.803625299999993
ZNF212	-6.797662001031782
LCORL	-6.796879799999999
TMED9	-6.793700999999999
ZIK1	-6.788177468999999
ZNF428	-6.786609000000006
CERKL	-6.786510399999997
PAIP1	-6.7829957517010016
RMDN3	-6.779169500000002
AKT2	-6.773491387134275
