	CD4 minus TA in CFS251 vs CD4 minus TA in Healthy
RPS6KA1	-14.120067200000037
ADIPOR1	-14.061686999999992
MTRNR2L4	-14.059799999999996
SUGP1	-14.054118945999996
AKAP8	-14.051473000000001
PHYKPL	-14.035913999999998
BCL7C	-14.024688900000001
AGO4	-14.01848
MPG	-13.999254
IFITM1	-13.998432313800038
ACO2	-13.996159400000025
RPA1	-13.991672653070012
TSPAN14	-13.979407999999978
KCTD10	-13.945214
UXS1	-13.937887800000027
ABR	-13.913665826002696
TEX264	-13.898067816067424
TP53I13	-13.897082999999995
PDLIM5	-13.874911
ENDOG	-13.840300000000001
MFSD14B	-13.838549
CDC34	-13.838546000000001
TACC3	-13.828105000000008
VPS28	-13.74019190300001
OGDH	-13.732979
SNX17	-13.73074299999999
NDFIP1	-13.728723000000002
ARID5A	-13.713310000000007
SMIM10L1	-13.674600000000005
RAB8B	-13.661570999999995
POP4	-13.654599999999988
POLD2	-13.654162000000007
COMMD9	-13.650148999999999
MYO1F	-13.649292000000003
ZFAND6	-13.607788109635067
DCAF10	-13.604230000000008
TANGO2	-13.603309953299995
CCDC47	-13.60101069999999
FBLN5	-13.574082999999998
C12orf57	-13.552452499999987
GPR132	-13.548353999999996
NTMT1	-13.528945009578038
NTN4	-13.527891119805002
QARS1	-13.525518733496085
SLC10A3	-13.522059240000004
TCEAL8	-13.491591999999983
CRYZ	-13.488692999999998
PECAM1	-13.4756
PMVK	-13.456299999999992
HBP1	-13.450904000000008
NIPA2	-13.447659999999985
PDIA6	-13.44111599999998
H1-10	-13.436000000000007
A1BG	-13.420164
IQSEC1	-13.412130000000005
CUEDC2	-13.38517599999998
WNK1	-13.384210281275593
SYS1	-13.37615800000001
SELENOW	-13.367485800000026
CPSF2	-13.365634
FAS	-13.353785601416917
ZNF414	-13.335994899999996
PLEKHM1	-13.317984851474023
ACSS1	-13.310526799999998
MOGS	-13.298425543449998
SLC25A46	-13.281323012173996
PSMD5	-13.264102000000001
MAP3K4	-13.249428784979802
SZRD1	-13.245238000000008
TPM4	-13.189229800000021
MXD4	-13.178657000000001
NUP62	-13.172785300763955
ASPSCR1	-13.161332646999998
SLC36A4	-13.1529873
DAXX	-13.148954539000016
COASY	-13.14286899999999
SLC35C2	-13.135889300000002
TRANK1	-13.134486000000003
CIAO3	-13.12229451249469
BAD	-13.118746000000002
MAP1LC3B	-13.116899000000018
ZNHIT1	-13.114698000000004
ILK	-13.112072572504886
PAFAH1B3	-13.094643999999999
RAB10	-13.094193000000033
ZNF292	-13.093796000000001
VPS8	-13.09287993247505
USP9X	-13.088582699999996
SLC25A11	-13.083832999999998
USP3	-13.075015199999982
PAXX	-13.063554999999994
ADI1	-13.035049620000002
TTC1	-13.033328100000006
SH3GLB1	-13.033103000000011
MPC1	-13.012564999999988
ERP29	-13.003682999999995
RIPOR2	-13.000640100000055
WDR83OS	-13.000000000000057
SFI1	-12.998329029710007
CAPRIN1	-12.980444049400006
BECN1	-12.97579619999999
CNPY2	-12.959577000000024
SEMA4D	-12.958695900000038
POLR2F	-12.918672400000005
TRA2A	-12.913935000000002
ZBTB20	-12.911804900000003
GRWD1	-12.90408200000001
ANKRD27	-12.897816999999996
STOM	-12.895969999999977
SSBP2	-12.875788009999994
CSRP1	-12.864371499999997
ETS1	-12.859726000000023
MTDH	-12.859395683999992
AIM2	-12.8497302
RCSD1	-12.844477999999981
CNPY3	-12.828000000000003
DPP9	-12.816271
UBASH3A	-12.813574999999993
FAM98A	-12.793967899999998
PSME3	-12.789398384744558
HECA	-12.77989999999999
CD40LG	-12.774143000000002
ZNF444	-12.759784300000003
SQOR	-12.752114821339006
ATP6V0D1	-12.735626294601303
SH3TC1	-12.715526499999996
TIMM29	-12.704815999999997
PBDC1	-12.670959999999994
MTPN	-12.658400000000015
MXRA7	-12.6457361
BCKDHA	-12.619325999441031
GMFG	-12.617851999999743
ZKSCAN1	-12.615807900475165
RASA3	-12.598737400000005
WDFY1	-12.585977
SCP2	-12.581863616083893
KHNYN	-12.505012
ARHGEF3	-12.4553315
PSPC1	-12.445632999999994
ITFG2	-12.443065200000007
CISD3	-12.43489
NME6	-12.432788000000002
FAM133B	-12.421957000000003
SNRNP27	-12.417496
TNFRSF18	-12.387169
SUGT1	-12.382189999999987
CCDC12	-12.379634999999993
STAT5A	-12.375187300000007
CNIH1	-12.370409999999993
ITCH	-12.346130000000002
MYDGF	-12.334366000000003
SNX19	-12.326734999999996
ZMYND11	-12.312218999999999
MAPRE1	-12.29270000000001
PNMA1	-12.2915
RNF181	-12.278508000000016
SAE1	-12.270385000000005
USP33	-12.268688437835287
UBXN4	-12.258972999999997
NPEPPS	-12.248623834456993
CCNC	-12.244729555700005
MAN2B1	-12.224861509999997
POLR1B	-12.223464
IL4R	-12.219350841845003
AIP	-12.197628000000009
ALG1	-12.187482999999997
IMPDH1	-12.185739811060003
NOTCH2	-12.181569000000001
SMIM11A	-12.176966636099998
KIAA0100	-12.1735814651
KIAA1328	-12.172428499999999
NPAT	-12.16649981530999
THAP1	-12.160378199999997
ENOSF1	-12.135701000000001
SELENOM	-12.116266500000009
EPS15	-12.098492999999998
CFAP298	-12.090145999999997
GTF2A2	-12.089625999999981
TRAPPC5	-12.072056000000003
NKTR	-12.071211629999997
CLN3	-12.068896875501942
CR1	-12.063903130319247
SSBP4	-12.058254999999996
PKIA	-12.016619998111665
CDKN2D	-12.015199999999993
COQ9	-12.013285
EAPP	-11.98669000000001
ARFRP1	-11.986583000000024
GNPNAT1	-11.985473
TNFAIP8L2	-11.981000000000009
NUDT5	-11.960965000000002
TMOD3	-11.950994893000008
RAB11B	-11.946743999999981
SNRPN	-11.933294000000046
NIBAN1	-11.927143899999997
COPB2	-11.923456999999999
DNPH1	-11.906644999999997
ZNF408	-11.902739999999998
RELB	-11.874225599999999
PLGRKT	-11.864445000000003
RIF1	-11.82565296
CDV3	-11.818733999999992
CHST11	-11.818497999999995
CD27	-11.804920000000038
VTI1B	-11.802594
MYG1	-11.798021999999996
ALG3	-11.796688000000003
TNFSF8	-11.783390000000018
SMAD3	-11.770996200000013
SVBP	-11.770302999999991
USP39	-11.768225969999996
ASH1L	-11.759856
TSEN54	-11.759582299999998
APBA2	-11.759315070500008
LZTS2	-11.7432178
SNRK	-11.739169000000004
TBL1XR1	-11.712688000000007
IKBKG	-11.710663015999994
DUS1L	-11.710549000000015
SNX6	-11.708792999355666
DLG1	-11.699474954161005
SHMT1	-11.690485139999996
TBC1D22A	-11.675137999999997
YARS1	-11.670718000000008
RNF144A	-11.664658000000003
ERO1A	-11.663978000000007
RACGAP1	-11.661371000000003
NOC2L	-11.660834000000015
BCR	-11.638824599999992
GET3	-11.635452
ACSL5	-11.615756030000014
RAB4A	-11.609458000000007
FOXJ3	-11.595369000000005
KANK1	-11.5947508
ALDOC	-11.592275999999998
REEP4	-11.581590000000006
AMPD2	-11.576465733388755
MFSD10	-11.574173280000018
ARPC5L	-11.559466000000015
MINK1	-11.547715100000005
LASP1	-11.541455667917297
HAGH	-11.540492299999997
C21orf91	-11.532786000000002
THEMIS2	-11.509811999999997
HLA-DOA	-11.5077098
EXT2	-11.506435999999994
ERH	-11.49884999999999
ATF2	-11.496246956391474
RAD51D	-11.485439
INTS14	-11.484265999999998
GAK	-11.4801577
VPS36	-11.477293000997633
FEM1B	-11.462737000000004
TACC1	-11.446840004999991
ABHD2	-11.441049
EFR3A	-11.4392626
PI16	-11.427712999999997
CYSTM1	-11.425757156999996
BLVRA	-11.420909000000023
RASSF2	-11.405738
ATP6V1D	-11.390085800000001
NXT1	-11.382299999999994
BET1L	-11.381329000000001
TGFB1	-11.365829000000005
PIM1	-11.36538999999999
FBXO7	-11.362257999999997
C11orf49	-11.360991600000002
CLTB	-11.340819000000025
ZBTB1	-11.34048330000001
HEXA	-11.33383710000001
LEPROTL1	-11.323059999999941
SLC50A1	-11.320230000000002
MED11	-11.316900000000004
AATF	-11.310167399999997
MED28	-11.3083272
POLDIP2	-11.300830000000005
CCAR1	-11.297613890000001
LAMTOR1	-11.277696200000008
GPATCH2L	-11.2638107840621
MGAT4A	-11.253524994584723
MFF	-11.252943792025192
ATRX	-11.209841699999991
ZNRF1	-11.204462770779998
NOC4L	-11.188560999999996
CDC73	-11.178549999999998
MFSD6	-11.174881999999997
DOCK2	-11.160153324300001
RBBP6	-11.153582499241999
TESPA1	-11.15327400000001
SRPK2	-11.151597700000003
INPP5K	-11.129633999999996
TRAT1	-11.128753999999986
MEN1	-11.127913870350973
RMND5B	-11.1201189188
PREP	-11.114080000000008
PPP1R35	-11.112517000000004
CCNI	-11.109084000000053
CCNH	-11.103918000000007
RAB5B	-11.092875000000006
C19orf25	-11.090579999999981
SHARPIN	-11.085654000000005
TSC2	-11.079634704779998
POLR2E	-11.074735774630966
CMTR2	-11.067775000000001
TNFSF12	-11.0593
TTC33	-11.057974300000001
HMGCL	-11.056621500000006
SLC39A3	-11.04044
SHOC2	-11.036344999999997
MCRIP2	-11.024028099999999
DCAF13	-11.020385830000002
TMEM258	-11.00498669999999
CLTC	-10.990888999999981
MCCC2	-10.984517204178395
VIRMA	-10.979343279590001
CYSLTR1	-10.962950000000003
NUP214	-10.953519766269
ST6GALNAC6	-10.947294356048573
COMMD1	-10.945248999999997
PPM1M	-10.944282630099991
MTREX	-10.932817999999997
SLC4A7	-10.9315694943175
TUBD1	-10.921311298338857
RNGTT	-10.903437400000001
NSL1	-10.898908000000006
NCK2	-10.887150155754995
MLEC	-10.885548000000007
GRHPR	-10.88027989999999
DENND1C	-10.879082000000011
RPP21	-10.876511923034101
SNAP23	-10.870759492472772
RNASEH2C	-10.86685
GIGYF2	-10.865261908099995
MAST4	-10.861706253549999
YIF1A	-10.8610359223592
SMPD4	-10.858168400000004
CORO7	-10.856791560728013
SERINC5	-10.844907000000003
GALNT1	-10.843382000000005
TRAP1	-10.836782261800003
TMEM254	-10.8276493726841
HADHA	-10.80493899999999
GRAP	-10.803384999999999
ARNT	-10.800140999999996
B3GALT2	-10.799729999999998
MYD88	-10.789468000000014
NEDD4	-10.787923799999994
GCHFR	-10.783633000000009
RPUSD2	-10.775049999999997
HLTF	-10.763145999999999
LEF1	-10.741860999999972
GLE1	-10.733281999999996
HDHD2	-10.729264799999996
GLUL	-10.717834000000003
RAE1	-10.712690999999992
BAG1	-10.709003399999986
MAPKAPK3	-10.707054000000007
UBE2J1	-10.699400000000004
RNPEP	-10.694569200000004
ZBTB14	-10.68802543376001
TMBIM4	-10.686392999999953
SGPP1	-10.683499999999995
IL6ST	-10.681279285273007
IPCEF1	-10.673268000000007
AP5M1	-10.670453999999992
FAM174C	-10.669265197999998
SRA1	-10.668165000000002
SEC13	-10.667264000000017
WDR18	-10.667189999999998
EIF2B1	-10.665016999999992
NFATC2	-10.660231
DDB1	-10.659476900000001
TAF1B	-10.658188000000003
PGGT1B	-10.655076
GNG2	-10.654054000000016
KIF2A	-10.642450999999994
DNAJC10	-10.637596499999994
TAOK3	-10.623171999999997
EPHA4	-10.614089499999999
PFDN1	-10.613464911999998
NCALD	-10.607887167071002
DNAJB11	-10.6040688
SIK3	-10.602210355327607
SYTL1	-10.601045
TIMM13	-10.585800000000013
OSBPL3	-10.58042653952634
SF3B5	-10.576999999999998
VPS11	-10.56973119389999
KLHL5	-10.562628700000001
TRIM35	-10.555782999999998
CREB3L4	-10.55162455
PACSIN2	-10.546453349339995
POLR3C	-10.533808
TNKS	-10.5324347
DENND10	-10.524888000000004
BRD3OS	-10.522622799999994
PPP6R2	-10.513507800000003
BCAT2	-10.507004167880002
LBH	-10.505872000000124
ARHGAP4	-10.494591616467886
LSM10	-10.489920999999995
PIK3R5	-10.483490113520006
JADE2	-10.48082322773
HSD17B8	-10.474458000000002
UBE3A	-10.469060606419447
RBBP4	-10.460386
ZNF493	-10.450368399999995
RBX1	-10.445585999999977
SMARCC1	-10.445307200000002
SART1	-10.429376403795537
NUP210	-10.420923000000002
SOS1	-10.418801000000002
FAM160B1	-10.403909999999996
PCSK5	-10.384530099999992
BOLA2B	-10.378839999999997
TBC1D4	-10.352163089515187
ZNF593	-10.352023000000006
ASAH1	-10.344054713044486
YEATS4	-10.344051982162803
NETO2	-10.343201000000002
ACOT8	-10.336102000000004
CREB3	-10.329300000000003
DCAKD	-10.329077999999997
TCAF1	-10.311173000000002
NUBP2	-10.292771999999985
CLASP2	-10.2922692
RBM4	-10.290598002002895
HAUS4	-10.283757100000003
EMC3	-10.282480000000021
TNFAIP1	-10.258720999999998
MPZL3	-10.257349999999999
MBNL2	-10.254384000000002
ATXN2	-10.2473572620377
PTPN18	-10.247086500000002
NGLY1	-10.240429526000007
DOLPP1	-10.235484000000001
EFHD2	-10.23256099999999
LIMS3	-10.231321800000003
DRG1	-10.228127999999998
RSBN1	-10.220432989999999
MTMR12	-10.217785000000003
PGK1	-10.212630000000047
UBXN7	-10.209289999999996
BAZ2A	-10.208333200000002
RICTOR	-10.206027498331
VPS13B	-10.200755500000003
ADSS2	-10.196425999999995
GIPC1	-10.189022799999996
MCU	-10.187237999999999
SLC35A2	-10.187064922349599
TPD52	-10.185759999415176
SLC30A5	-10.177799999104245
LRRC8D	-10.175296000000017
TMEM140	-10.172940000000004
UBA2	-10.16586000000001
FBXL8	-10.148147000000002
PRUNE1	-10.146549000000007
SNAPIN	-10.138560999999996
TMEM120A	-10.137066002640157
TANGO6	-10.136157000000004
ECI1	-10.135071999999994
BSDC1	-10.132227100000001
TMEM184B	-10.128150100000003
DDX19A	-10.126119000000003
CEP68	-10.122962200000007
ZNF451	-10.121479708770998
SMARCAL1	-10.119861
CHTF8	-10.115696999999997
PATJ	-10.115421499999998
ASF1A	-10.108350000000002
ELP3	-10.1049027214046
TMEM43	-10.101830000000021
LPP	-10.0980077
RB1CC1	-10.095669900000004
MUL1	-10.081499999999998
EFCAB14	-10.076243000000005
DCTN4	-10.071537337709202
DUSP10	-10.068857000000003
NCBP2AS2	-10.05850000000001
RORC	-10.055201800000003
XPC	-10.04189032059999
PYCARD	-10.038739999999997
DR1	-10.034520000000015
GRPEL2	-10.023423999999999
PRKAR2A	-10.010561008
CREBRF	-9.993839999999992
TMEM147	-9.991259649400007
MIER3	-9.982503999999999
SLC7A6	-9.979348590599997
IQGAP1	-9.963549399999991
TMEM30A	-9.953739800000015
WDR20	-9.952280158980088
MAP3K2	-9.95156
PFKFB3	-9.937232046399867
LONP1	-9.925599400000007
MED29	-9.921880000000002
LTBP4	-9.913197713891002
POMT1	-9.911953991457219
MOB4	-9.906216271588995
IDUA	-9.900721399999998
TSN	-9.900036932199995
LANCL1	-9.887486426600006
ARL15	-9.883762
CCDC115	-9.87365899999999
KAT5	-9.869207000000003
PGAP6	-9.864892999999995
CITED2	-9.862589999999997
HDAC3	-9.862169999999992
ASCC2	-9.861570999999998
SACM1L	-9.855836999999994
RPAIN	-9.854284999999997
RITA1	-9.848230000000001
PTBP3	-9.848116928297003
ERCC1	-9.844266700000002
ANKRD28	-9.840633000441072
COPB1	-9.835050999999993
TCAF2	-9.8327992
TNPO1	-9.831759000000005
CAB39	-9.817330499999969
EXOG	-9.8142087
BCL7B	-9.805059
GNPDA1	-9.799344000000005
CYHR1	-9.785922506008887
NPDC1	-9.781434
ANKRD36C	-9.764730027318997
VAMP5	-9.764120000000005
FAM117A	-9.7637
SGSH	-9.747948999999998
NPIPB5	-9.7410389395971
TMEM9	-9.732005900000004
NUDT4B	-9.7319
ZNF518A	-9.7073766
FBXO22	-9.702805999999995
SNAPC3	-9.7020371821
ELL	-9.701424999999997
GANAB	-9.69546947241301
EXOSC4	-9.694712999999997
TXNDC11	-9.693265999999994
TBL3	-9.67804261213
KMT2A	-9.673463353872599
USP10	-9.6691991
SLC25A23	-9.665133870000002
MVP	-9.662923500000034
ARMC1	-9.656051023805006
PCMTD1	-9.640009999999997
PARN	-9.637514200000005
DLGAP4	-9.628155799999998
CPSF6	-9.627040000000008
RSRP1	-9.615355570000006
TIMM8B	-9.613600000930958
FADD	-9.607300000000023
USP14	-9.606966999999997
ZMAT5	-9.59225
SNED1	-9.586681500000001
NUP133	-9.577287286
PREB	-9.571784999999991
COPZ1	-9.570044083599981
EIF2B4	-9.5685747
MRFAP1L1	-9.56740000000002
NSMCE1	-9.553546999999995
C9orf135	-9.5415
GALNT7	-9.541365299999999
CBX4	-9.540338906999999
GPN3	-9.539414
PISD	-9.538867104979893
ZBTB22	-9.525673000000001
USP25	-9.518906999999999
CARD8	-9.510782892802965
BAZ2B	-9.501372
MEX3C	-9.474482566960003
ZNF324	-9.473581999999997
CTNNB1	-9.46737300000001
SLC25A24	-9.451848999999998
PTPRM	-9.445390784999999
FAM114A2	-9.438792
MACF1	-9.426815170947343
MFSD12	-9.413762400000003
GTF3C6	-9.41243
RNF113A	-9.410699999999999
SEC22A	-9.40493
AP2S1	-9.399475000000002
CAMKMT	-9.39175
CAMTA1	-9.389263683115999
STARD10	-9.3882783
HK1	-9.38737500000002
BLVRB	-9.379186
SLCO3A1	-9.377578800000002
CDK13	-9.370887000000003
MAN2B2	-9.370341
STK40	-9.363502200000006
EIF3D	-9.3566505
ENOPH1	-9.347809999999996
MX1	-9.346764999999998
ZNF816	-9.341175999999997
FAM168B	-9.324799999999996
GCSAM	-9.324407000000003
PLCD1	-9.323031500000006
MED27	-9.320405000000008
TAF9B	-9.314586999999996
RASGRP2	-9.310918000000001
GPX1	-9.307367999999997
EXOSC10	-9.302858399999998
SF3B1	-9.294497384299973
RHBDD1	-9.283132771480002
PPP6R1	-9.271262200000024
ARL17B	-9.2650277053642
TMEM116	-9.264870692170003
MPI	-9.263671000000002
DDX27	-9.263569000000004
PRPF40A	-9.258868000000007
CPNE2	-9.247220586999997
SNRNP40	-9.237324000000001
WARS1	-9.22715512390645
ORC2	-9.218725000000003
CYB5R4	-9.217579999999998
P4HTM	-9.216581004399174
DUSP11	-9.207895000000008
MCRS1	-9.201837781752985
PHB	-9.190989299999984
MTX1	-9.189391999999998
SIGMAR1	-9.18885800000001
C1QBP	-9.188303406264993
ATP1B3	-9.186508000000003
KDM5C	-9.183939445999997
TULP4	-9.181315099999999
TMEM179B	-9.171839999999989
ATP2A3	-9.169140700000007
MCMBP	-9.165843999999993
CXCR5	-9.157699999999998
TFPT	-9.141812995270143
STAT3	-9.14120899999999
ADPGK	-9.137703821000017
ARID4B	-9.11769360000001
RASSF5	-9.114131999999984
TCF12	-9.106686562778506
EHMT2	-9.102058667320485
GPS2	-9.101078999999984
NAA10	-9.099797750350007
TMEM260	-9.097395299999999
CPTP	-9.085649100000008
CRYL1	-9.082483700000004
ULK3	-9.082162303884871
ETFRF1	-9.081185000000001
DHRS1	-9.080386999999998
DEXI	-9.078759999999996
PNPO	-9.071772961
PYGO2	-9.06277200000001
C1orf109	-9.058216700000003
TMPO	-9.056640999999992
TMEM209	-9.047294010000002
ATP6V1A	-9.04186
DDX18	-9.035496000000002
MIEF1	-9.0339
TJP2	-9.032428705106
PHPT1	-9.028726140000003
OVCA2	-9.025999999999996
ECE1	-9.004488299910001
REXO4	-9.003995600000003
IARS2	-9.001291000000009
EP300	-8.991071999999992
RPP25L	-8.982669999999992
RAVER1	-8.978653802499998
GLB1	-8.978152399999999
TUSC2	-8.970025999999997
EMC1	-8.968225
AAMP	-8.967279999999988
KMT2C	-8.954644399999998
PPAT	-8.948306899999999
RALBP1	-8.947223999999991
ARL5A	-8.936495999999998
ESRRA	-8.934981083700006
UGP2	-8.92949822589324
GPR68	-8.927146
MAP2K1	-8.921700000000001
NCAPH	-8.910100900000002
ARNTL	-8.906709100000008
BACH2	-8.899927997442708
ZNF524	-8.894927999999993
ZER1	-8.891182999999991
TRPV2	-8.883256000000017
GAPVD1	-8.879914316899999
PPP2R3C	-8.873584415091884
AKT1	-8.858047602812434
PPP3CC	-8.855003999999994
FNTA	-8.849268700000039
CACUL1	-8.843508
DIS3L	-8.839327856599994
PRKAA1	-8.833379
RPS6KB1	-8.832697002999993
PPP1R14B	-8.8301206
TMEM33	-8.82995789642758
ARRDC3	-8.828621000000012
TMED4	-8.798132599999988
METTL9	-8.795760999999999
ABI2	-8.79337684
TMEM11	-8.790016000000001
PRR14L	-8.787298400000001
MT1X	-8.78533379999999
U2AF1	-8.78070845791035
MRRF	-8.777389999999999
PRKD3	-8.772721800000003
STYXL1	-8.76799299999999
CD226	-8.766881999999995
ZMYM4	-8.7640986
DENND1B	-8.758960837929997
RAP1GDS1	-8.750842726697329
RC3H2	-8.748406499999998
EXOC7	-8.747591900000003
ZNF683	-8.744333999999998
ZNF791	-8.740575
GARRE1	-8.7402736
PRDM1	-8.738627000000005
ANKRD39	-8.723153000000007
LMAN1	-8.723104999999997
RABGGTA	-8.71997
MAGED2	-8.714173428130977
DCAF5	-8.713674600000004
GDI1	-8.704215299999994
PAPSS1	-8.68458308
NOMO2	-8.68354782825417
B4GALT7	-8.682634199999997
RNF126	-8.674289999999985
FARSA	-8.66884499999999
TSEN15	-8.664351000000003
RMDN3	-8.656893000000004
GPSM3	-8.653792600000017
TBK1	-8.652584299999997
COMMD10	-8.646237189299999
RNASEH2A	-8.640455000000003
PEBP1	-8.637499999999989
VHL	-8.62501
IL17RA	-8.615937499999987
AFF1	-8.610299999999999
FBXO25	-8.609172938193293
PGM2	-8.606970999999998
MYO9A	-8.604048100246231
HMBOX1	-8.599726
SH3GLB2	-8.594987000000003
TMEM205	-8.592579791539997
FUT8	-8.592244095720002
TXNDC15	-8.588827951299702
PIGT	-8.578971999999986
ANK1	-8.5734724
MDM2	-8.572687600000002
ZMPSTE24	-8.562753000000004
IARS1	-8.556367999999999
CSNK1G3	-8.54418
KIAA1191	-8.542628999999991
HIPK3	-8.53273119
VTI1A	-8.514980999999999
BRAP	-8.512770000000003
MALSU1	-8.510389999999987
VASP	-8.507621999999998
NOP2	-8.485364724499796
CHTOP	-8.481287000000009
SEC23A	-8.4810668
ATP2B4	-8.474321591060992
PITPNM1	-8.472175999999997
MED17	-8.466723000000002
TBC1D14	-8.462107699999983
DEF8	-8.459490412827126
DCAF7	-8.459343999999987
STIM1	-8.458319000000003
SIMC1	-8.456032800000001
CYRIB	-8.446258468922977
DMTF1	-8.435483191159996
DDHD2	-8.434225426617196
MKRN2	-8.432026999999998
PDHA1	-8.427367009185062
RNF214	-8.424240211445895
ZNF573	-8.419390697061756
KRT73	-8.412001
AKAP13	-8.407328000000007
SNAI3	-8.4066
ARID3B	-8.405262999999998
LGALS1	-8.404871
TMEM131	-8.399293100000003
ARHGAP5	-8.397655100000001
MINDY2	-8.389618999999996
SLC39A1	-8.388385099999994
MECP2	-8.388282200000003
VCL	-8.387979900000001
DDX24	-8.378931999999992
CUL5	-8.378840999999994
NCOA2	-8.375307999999999
PAXBP1	-8.373405049999999
PSMG3	-8.371436999999993
PNPLA2	-8.365136000000014
SGMS1	-8.358201999999999
SF3B2	-8.356279400000005
ETFB	-8.343931899999994
CAAP1	-8.332476000000003
CCDC28A	-8.331199999999995
TRAPPC2	-8.326827000000002
CPSF7	-8.313799900000003
YTHDF2	-8.310520570099996
PSMC2	-8.308090000000007
PRMT1	-8.284826800000005
PEX2	-8.284303999999985
CIAO2B	-8.28330299999999
AGGF1	-8.28181
TTC31	-8.281763495
MED19	-8.280527000000006
THEM6	-8.279128999999998
TTC5	-8.276601500000002
SOAT1	-8.271202899999999
LARP4B	-8.2666933
GPKOW	-8.266399999999997
LY96	-8.265490000000007
TIMP1	-8.26236799999998
TLR1	-8.261163797999998
OXLD1	-8.259186
PPP1R15A	-8.246929000000002
RARA	-8.242349699999998
OTUB1	-8.239758999999978
ITFG1	-8.235175999999996
NCOA4	-8.226761600000003
TMEM102	-8.226689999999994
TBRG1	-8.219506799999998
FAF2	-8.215427000000002
POLR3K	-8.215117
SLC39A13	-8.212329000000004
JMJD1C	-8.206662000000001
NUP58	-8.203025
USE1	-8.198328000000004
NCOA7	-8.193751012792998
ARL4A	-8.185595
ZNF330	-8.185572
TAX1BP1	-8.184010046497008
ALAS1	-8.175892999999995
MAL	-8.170634999999976
PCIF1	-8.1644
FAM172A	-8.162582
WBP1	-8.1456291013833
FPGS	-8.144870970728505
SERPINB8	-8.144833000000002
TSNAX	-8.139392976468386
ZCCHC10	-8.133989970199998
IMPA1	-8.131544943076904
DCP2	-8.130585699999997
DUSP18	-8.126784000000004
CASC3	-8.120154600000014
MAP3K6	-8.108712589555
F8A3	-8.107999999999997
HIRIP3	-8.106300000691444
CHMP7	-8.106236639999992
TBC1D9B	-8.101393999999999
DDOST	-8.098400999999996
PRKAG1	-8.095393099999995
MKNK2	-8.087493299999995
ABCB1	-8.085110966289994
PLLP	-8.083675999999997
EPN1	-8.080505
MVD	-8.080385
MINPP1	-8.077164999999997
SERPINB6	-8.070333700000006
SGF29	-8.065925000000007
