	CD4 minus TA in CFS208 vs CD4 minus TA in Healthy
ZNF566	-9.462243200000001
CDR2	-9.458416000000014
PABPC4	-9.448424679999999
MTMR14	-9.447404900000002
CHERP	-9.440690000000007
CKS2	-9.427099999999996
NFKBID	-9.4249891345
IPO11	-9.418239199999999
HNRNPM	-9.412316799999985
PIK3R5	-9.410180633682302
ANKRD13A	-9.408346999999985
MTERF4	-9.402460530499994
ARF3	-9.3976918
ANKRD46	-9.379348999999998
EIF4A2	-9.372616088563973
ACYP2	-9.352193999999997
XRRA1	-9.351134000000002
STX8	-9.345061999999992
PRELID3B	-9.334964
ZZZ3	-9.325728612700004
PPA2	-9.320791299999996
PLK3	-9.302360000000007
AP1G1	-9.301827879999998
DDHD2	-9.300257820058398
EMG1	-9.300216999999996
SART1	-9.287844003795534
PRMT5	-9.264427982499598
NT5C2	-9.2613597
GTF3C2	-9.258041100000014
SLC35A5	-9.257243000000003
ALDH5A1	-9.249832999999999
AMIGO1	-9.223969999999998
POLR1D	-9.21849524999999
ZNF548	-9.206889999036239
SMIM15	-9.203299999999999
F11R	-9.202396
TMOD3	-9.198473893000006
DNAJC15	-9.197530000000002
JADE2	-9.194507815999998
ZFAND1	-9.188487744500001
RABEP1	-9.143425999999998
SLC30A5	-9.137470699104242
PLD3	-9.136601658000004
AMDHD2	-9.117373900000004
CBWD3	-9.110987279999993
DGKZ	-9.106918099999994
RNF187	-9.106784999999988
DBNL	-9.088343214569989
DLAT	-9.070813800000003
C19orf48	-9.066309999999998
ENY2	-9.05585454349999
SEH1L	-9.044895299999993
C9orf135	-9.044036436172998
ATP2A3	-9.040515400000011
UBASH3A	-9.030341999999983
POLR3F	-9.023050999999999
CPSF7	-9.017281000706816
ZC3H11A	-9.014914000000019
PSMD8	-9.01041856002999
NPEPPS	-9.007888999999992
SLC35B3	-9.005299999999998
PAK1	-8.9991197
SEL1L	-8.975785000000002
GFUS	-8.971598599999993
ZNF429	-8.965570999999997
MTPN	-8.962499999999991
SGSM2	-8.958615539999998
NBR1	-8.94834800000001
PRPSAP2	-8.948185071505371
LMO7	-8.932461759999999
SENP2	-8.931830999999999
GPKOW	-8.9311
ZBTB33	-8.929000000000002
DMTF1	-8.928222899999994
WDR77	-8.92494
SKA2	-8.921878
RGS19	-8.913634999999992
GRK5	-8.912478
MAN2C1	-8.9039450197
ARF5	-8.899829000000011
SNX13	-8.89802940519949
TIPRL	-8.896499999999993
APP	-8.894299000000004
MAPK8	-8.893272106994225
TRIM23	-8.891360913999996
TIAM1	-8.857194899999996
PIN1	-8.852027620843003
NINJ2	-8.848863999999999
RMND5A	-8.834999
CHMP6	-8.807198000000014
HPS1	-8.789320663906253
FOXN2	-8.776903399999995
UBE2G1	-8.756940999999998
SPG11	-8.75397758153441
PPCS	-8.742081999999968
CSTF3	-8.730139090000005
ARHGAP27	-8.724747028821
RALGPS2	-8.723512286
NTMT1	-8.722466009578035
INPP4A	-8.712971999999993
HIKESHI	-8.697521099999996
CNN2	-8.691243000000043
PLSCR1	-8.6909191
PPM1M	-8.686021630099994
FLOT1	-8.685903274767497
UTP6	-8.684151999999997
DNAJA2	-8.662379999999999
OPA1	-8.661368726000006
ZNF672	-8.650957999999996
CENPV	-8.644676
GPANK1	-8.636804857555958
DCTN4	-8.634655871578001
HDLBP	-8.629792898727032
DDX17	-8.629605399999999
PDCD2	-8.622082355030003
RFK	-8.616980299999998
C16orf87	-8.616845999999997
UBFD1	-8.6081318
ZFP62	-8.59638
KCTD17	-8.5942952
HIPK3	-8.593297
EXOSC1	-8.586817999999994
PRDM2	-8.586555900000004
B3GAT3	-8.585070000000002
SESN3	-8.577378599999996
ZNF688	-8.574117999999999
PNPLA6	-8.573082112899998
POLR2M	-8.557626000000006
CUL2	-8.555851699999998
GARRE1	-8.537426199999999
ZNF431	-8.529333000000003
AXIN2	-8.528443127660463
CCDC66	-8.511884600000002
MZF1	-8.50743738541
TOR3A	-8.498131999999998
IMMP1L	-8.487735999999998
OXNAD1	-8.47800999999999
MEF2A	-8.476847000000001
OLFM2	-8.476752
IRF3	-8.467327900830327
PFDN6	-8.465010791999994
RFLNB	-8.46377
ZC3H15	-8.460468100000014
LGALS3BP	-8.458887108637178
NRAS	-8.4455
NDST2	-8.443645000000004
TFDP1	-8.440389
CEP97	-8.437323930481604
STMP1	-8.435570000000006
MTMR6	-8.431613000000002
EPN1	-8.417929
SEC22A	-8.409183113465005
GNG10	-8.407099999999993
TXNDC15	-8.391892951299702
UHRF2	-8.388897200000002
PHF5A	-8.386132999999994
SLC26A6	-8.382257601
ZNF749	-8.376869999999998
FEM1B	-8.370047000000003
PSMG1	-8.368853000000001
USP53	-8.366169799999998
ARAF	-8.362200999999985
ADI1	-8.352145679999992
POLM	-8.344123599999996
LRRC14	-8.334130000000002
UBASH3B	-8.313921125036002
ELP4	-8.30691865
SACM1L	-8.26754299999999
BAZ2A	-8.2556477
THTPA	-8.253596999999996
TCF25	-8.252939999999995
SNF8	-8.252548200000021
MSL2	-8.248678999999989
RICTOR	-8.240769397584
ZNF790	-8.229130000000001
ZC3H7A	-8.22442432482572
MAN2A1	-8.219853999999998
MIER3	-8.205219481899999
TMEM256	-8.203351000000012
ECHDC1	-8.196151500238251
FAM117B	-8.194159000000004
SEMA4B	-8.181271000000002
YIPF4	-8.17456
ZNF320	-8.1700803
MARCHF6	-8.169511297099994
DENND11	-8.160493999999998
DUS2	-8.1604714
LYSMD3	-8.1379677
CRTC2	-8.130638400000002
GLE1	-8.120375999999993
MDM2	-8.10779724
ZC3H12D	-8.10008700000001
ANP32E	-8.093160000000005
DPYSL2	-8.070587299999996
FAM217B	-8.063727
RSBN1	-8.061056
NARS1	-8.06021729999999
FKBP5	-8.04406800000001
CTBS	-8.041998000000003
SLC35C2	-8.029420299999998
FBXL8	-8.02683
FBXO25	-8.022503101133296
LMBR1	-8.016431860981005
KHSRP	-8.016245432
MAGEF1	-8.011099999999999
POLR3E	-8.010921000000003
TMEM50B	-8.007271799999998
DDX27	-7.9960629999999995
HDGF	-7.986990063129596
MPP7	-7.982389221100011
ARMCX5	-7.980741000000002
CASD1	-7.975618500000001
TMED7	-7.972399999999997
CEP41	-7.971284139999998
SIN3A	-7.967481100000004
EPHB6	-7.966064007586283
OTULINL	-7.961579999999994
EIF3C	-7.948076600200011
ARAP1	-7.947848870000001
TAZ	-7.940043263278277
ALG1	-7.938680999999995
FAM78A	-7.935731000000004
USP16	-7.932974999999999
LXN	-7.925911000000003
BAD	-7.921811000000005
DPH5	-7.9142380000000045
CAPNS1	-7.889650951944404
RSRC1	-7.8895184
GLTP	-7.885803999999993
PAXX	-7.866450999999998
METAP2	-7.8263304000000105
MTMR12	-7.823842000000003
TLE3	-7.814102026428198
RBM22	-7.813886999999994
PIGBOS1	-7.810798000000009
DEF6	-7.797988000000004
EI24	-7.7933874
FBXO46	-7.7866230000000005
PXYLP1	-7.785077500000002
PDP1	-7.784142999999993
SUGP1	-7.761498183999997
POGK	-7.759740000000004
FUOM	-7.75507
ZNF253	-7.753769999999996
DOCK11	-7.745321999999996
DCAF17	-7.738255068100001
IFI6	-7.737067999999997
USE1	-7.7201610000000045
HINFP	-7.711350700000001
PTPRCAP	-7.711000000000013
SLC16A5	-7.6947011
PLGRKT	-7.687078
SLC39A10	-7.679761198500003
SLC25A23	-7.670861270000001
RBM42	-7.670413999999994
TRIM65	-7.667333999999997
SP110	-7.654704000000002
KPNA1	-7.651474999999998
TOLLIP	-7.642232999999997
NCF1	-7.631830029999998
ZBTB22	-7.627687
ENDOG	-7.620100000000001
RNF216	-7.616137000000002
NXPE3	-7.610467891863998
CUL4A	-7.607081000000008
LCORL	-7.602549509
UNC13D	-7.6021200000000135
ZNF330	-7.58855394693601
NIN	-7.579933378342602
GIMAP1	-7.572260000000014
C5orf15	-7.559737999999996
KLHL5	-7.544402
ZNF500	-7.540084000000004
SMUG1	-7.535011000000001
SIMC1	-7.527647799999999
HIP1R	-7.525060399999997
RNF8	-7.508117223766005
TERF2	-7.5065360000000005
MPHOSPH9	-7.502564899999996
DDX54	-7.500928999999992
MTHFD2	-7.500441509999998
CLN5	-7.4927476882000015
C18orf25	-7.492131200000001
PWP1	-7.488398995340319
ARNT	-7.469314999999995
STMN3	-7.4672209999999986
IKBKG	-7.459156015999998
H2AJ	-7.458052540000011
PPP1R15B	-7.450599999999998
C12orf42	-7.446787999999996
VIRMA	-7.440675715400001
RBM25	-7.4399364120000016
JPT1	-7.432812766423083
ATXN2L	-7.429792669999998
ANGEL1	-7.422233999999998
RBBP6	-7.413333899999998
ZNF362	-7.413
MT2A	-7.410785899999986
ZFP36	-7.406110000000012
CDIP1	-7.404203162413301
NET1	-7.382970999999998
GYS1	-7.364502999999999
USP14	-7.361173999999998
EIF3H	-7.346248800000012
ABCF1	-7.342913364148764
BSCL2	-7.340662760072462
HINT2	-7.334021000000014
TKFC	-7.310848899999996
NEDD9	-7.304758349233666
ZBTB7A	-7.299779999999991
TMEM41B	-7.2979350000000025
GGA3	-7.296761712824601
GNPNAT1	-7.278085000000001
RBM45	-7.276660999999998
RPP25L	-7.2750699999999995
TLR1	-7.265351798000001
DOCK8	-7.2574613891289985
STRAP	-7.251672999999997
C12orf45	-7.251258
AP5M1	-7.227019000000006
PSD	-7.2236625
NAPRT	-7.219897272445792
CXXC1	-7.219588000000002
STXBP2	-7.2149195499999905
PPAT	-7.2014935
NAA80	-7.200769000000001
CYB561D1	-7.194357
ZNF649	-7.178306999999997
ZNF493	-7.173632399999995
NRDE2	-7.166203416426001
SNX14	-7.164176000000008
ZNF268	-7.163097169871797
MCPH1	-7.1605380000000025
RCC2	-7.151326000000001
LATS1	-7.142036000000001
NUFIP2	-7.140000000000002
ARL14EP	-7.1358127999999965
MZT1	-7.1328
USP20	-7.127673000000009
HIPK1	-7.127514195809999
SLC12A7	-7.124373799999999
ZNF496	-7.124119
DZIP3	-7.121611
VMA21	-7.086435999999999
ATXN7	-7.085679299999995
HDDC2	-7.083029199999999
C16orf91	-7.078340000000004
GPN3	-7.077874999999999
LARP1	-7.0735155899999995
TRAPPC1	-7.071366009893012
TMEM33	-7.067535896427579
SNX6	-7.067114999355667
DIP2B	-7.0664011859799984
EFNA1	-7.049072260999999
IER3	-7.0419763999999985
HNRNPA0	-7.041299999999998
TRUB1	-7.028208000000001
MTMR2	-7.019220999999998
MINK1	-7.019094299999999
PATZ1	-7.009061300000003
ABCD3	-7.0042756
MIEF1	-6.994397599999996
RABGAP1L	-6.987826186000007
PLEKHA1	-6.981942400000008
CISD2	-6.969059999999995
DPH6	-6.9682365
RPAIN	-6.965984999999996
PHF19	-6.9473271000000025
ATP11B	-6.943258907600004
STK38L	-6.939794400000004
PRXL2B	-6.938411210428004
BCKDHB	-6.929855999999999
KANSL3	-6.927383999999993
MFAP3	-6.925049600000001
FAM118A	-6.920123000000004
ZNF92	-6.908912599999997
GPR18	-6.903329999999997
H2BC12	-6.898200000000003
WDR48	-6.8977410000000035
PSMD5	-6.888639999999995
INPPL1	-6.888463599999996
DCTN6	-6.888192000000004
GTPBP8	-6.878328999999997
ZNF609	-6.872278
ABHD17B	-6.863399999999999
SERPINE2	-6.860271100000002
SLC16A10	-6.850617
TTC37	-6.841359099999998
PHRF1	-6.839201200021169
APPBP2	-6.833529000000002
KCTD10	-6.8272537
CDK10	-6.819915099999996
CD38	-6.819905
OSGEP	-6.813297000000006
GNAQ	-6.806199999999999
PNPO	-6.790079961
VPS51	-6.7866346000000135
PWWP2A	-6.7838059999999984
DHRSX	-6.780681000000001
LYRM7	-6.780149999999999
TNFAIP1	-6.767453999999997
ZFAND4	-6.766810499999998
CA11	-6.757513999999997
AGPAT3	-6.757427131
FGD3	-6.75369500000005
TP53	-6.74826020064879
SOCS3	-6.745919999999998
CLN3	-6.743851401487362
DAGLB	-6.737093608000002
ZNF814	-6.734886000000001
DDB1	-6.722626599999998
ACTR6	-6.7197642
CASP3	-6.71067
TSEN2	-6.698416
PIP5K1C	-6.6940487000000015
SLC10A7	-6.689060800000001
CMTR2	-6.6846890000000005
NFYA	-6.683980000000002
ZNF292	-6.683035400000001
CNOT10	-6.652012809999999
ERCC6	-6.651662900000002
NKTR	-6.648131677183379
NAXD	-6.635860000000001
GDAP2	-6.634568500000002
FAM162A	-6.631849999999986
CPNE2	-6.626315207999997
TMEM220	-6.623004233000001
RPUSD3	-6.617574589999997
GTF2I	-6.596618254000006
HSPE1	-6.58885699999999
RBM12	-6.5835323400000085
ERGIC3	-6.581293200000005
TRMT1	-6.573086500000002
UCHL5	-6.570192999999996
RNF220	-6.563582200000013
RPRD1A	-6.55416570650825
USP9X	-6.547216299999995
SERTAD2	-6.544545299999999
FAM110A	-6.543405180200001
RAB35	-6.541105999999999
SYAP1	-6.538887999999998
TUBGCP6	-6.537742999999999
SUCLG1	-6.531559100000003
TMEM39A	-6.526384199999995
OPA3	-6.526137
TMEM30A	-6.518398800000014
NUP54	-6.518179299999993
APIP	-6.510275572500003
TMEM250	-6.50041199999999
RIN3	-6.488928625913001
ATF2	-6.488805988913526
TIMM9	-6.486510000000003
TOP2B	-6.485748004063652
ZADH2	-6.480168000000001
SPDL1	-6.474629199999998
ZNF175	-6.4667449999999995
SNRNP27	-6.4619149999999905
DLG1	-6.460825900000003
TRIM11	-6.442550000000001
RAB2A	-6.437680999999998
TMEM71	-6.433536000000004
KIF2A	-6.431021000000015
PXMP4	-6.43088
LHPP	-6.4236470000000025
PDCD10	-6.417806999999996
TMEM87B	-6.413296299999999
CNNM3	-6.410783000000002
METTL8	-6.403687532668997
UBE2J1	-6.400400000000001
TXNRD2	-6.4003215006336465
BCL7C	-6.3936609
GOPC	-6.3915246645420005
MAGEH1	-6.389000000000003
CDC25B	-6.3882970000000086
IGSF8	-6.387049537000003
SMARCAD1	-6.3821449999999995
ING1	-6.377289000000005
CRYBG1	-6.374142000000001
NBPF1	-6.3714378000000025
EIF1AD	-6.3661049999999975
UBE3A	-6.365029710000002
NOTCH2	-6.356321000000001
MID1IP1	-6.353913999999996
MVB12A	-6.352415999999998
CHD3	-6.3455573545167745
WDR41	-6.343246162511999
NUMB	-6.338944804680004
C12orf65	-6.336147998460262
MAPK1	-6.322597000000002
PCGF6	-6.317037000000002
INO80B	-6.311448000000002
TM2D1	-6.301657300000002
PRPF19	-6.301004600000001
TTC9	-6.2964
SLMAP	-6.285251200000005
MX2	-6.283441000000003
KPNA6	-6.281839999999999
ESRRA	-6.278893
MUS81	-6.2736655744800025
ZNF326	-6.270143999999998
RBAK	-6.268152999999999
H4C14	-6.2622997
RBM12B	-6.2619573599999985
H4C15	-6.257329538007999
UBE2O	-6.253807000000002
RTL8C	-6.242813000000002
ALDOC	-6.242257000000009
NME1	-6.2389892000000025
SENP7	-6.238122200000003
NME3	-6.236903770000005
PER1	-6.235345000000001
PXMP2	-6.2321860000000004
FHL1	-6.229493155428261
CPT1B	-6.227207795400001
ACP5	-6.222611000000002
CHUK	-6.221878600000004
MARCHF3	-6.217479
WAS	-6.211524999999995
PXN	-6.205470098085613
SCAMP4	-6.202387897681572
TRAPPC2	-6.196217000000004
FAM168B	-6.189909999999998
HDAC7	-6.188712698703997
RAB5C	-6.183610000000002
LANCL2	-6.181962200000001
GMEB2	-6.168541033796778
HDAC4	-6.160696
FRMD8	-6.16000300508292
RNASEH2B	-6.158852000000003
NOC4L	-6.148958
POLD4	-6.143703799999969
PPP2R5E	-6.135626600000009
VAMP4	-6.132450000000002
MAEA	-6.131834697800002
BORCS8	-6.124476999999999
SYS1	-6.123881000000004
ZNF224	-6.114855999999996
RRP15	-6.105969999999999
PHF6	-6.087509999999998
AP1AR	-6.081263
HDHD3	-6.078970000000005
VDAC1	-6.075464199999999
NAT10	-6.073676899999995
GNG2	-6.072484000000017
CHCHD10	-6.066827599999998
BMT2	-6.0557549999999996
TMEM9	-6.053162399999998
ZNF585B	-6.050293
ELK1	-6.048496999999999
NDRG3	-6.044805999999994
CLIP4	-6.040377800000002
TPP1	-6.037507452000057
RSPRY1	-6.029423680000008
UBE2E2	-6.025811
OAS3	-6.018373000000001
IFT80	-6.0083599940378
HDHD5	-6.001852000000007
PELI2	-5.999077
NAA15	-5.99888
CAMLG	-5.995200000000004
NBPF9	-5.993591000000002
TESMIN	-5.9889406
ZNF398	-5.988141899999997
ZNF699	-5.9862449999999985
QARS1	-5.979619086387672
KHNYN	-5.979249000000003
ATAD3A	-5.979135118899999
GTF3C1	-5.968216199999999
ADTRP	-5.9676959000000025
DIMT1	-5.962069999999997
ACP6	-5.959889399999998
UGGT1	-5.9595429999999965
TARBP1	-5.9487320000000015
TMEM42	-5.947104000000003
GFPT1	-5.946845399999999
RUBCN	-5.945090600000004
EDEM3	-5.945013999999999
RPS6KB1	-5.941909702999997
RASA4B	-5.933906748989999
CHMP1A	-5.927386000000006
TSC22D4	-5.921369200000001
TAF2	-5.905874399999998
STK17A	-5.9043510000000055
HSBP1L1	-5.902614999999997
ALKBH4	-5.9007039999999975
RERE	-5.895070554
GLMN	-5.8928422000000005
COL6A2	-5.8925370987246986
GPALPP1	-5.888157999999997
DOP1A	-5.886298000377151
TWF1	-5.883520699999991
HMGA1	-5.8692179999999965
ZNF691	-5.868444992439159
MIB2	-5.867526037376692
IRAK4	-5.862685886330006
POU6F1	-5.852840001000001
WWP1	-5.848671099999997
TCEA2	-5.847833872269998
R3HDM2	-5.836143699999997
EMC1	-5.835060000000002
CDK16	-5.825523125699998
BZW1	-5.819980999999984
ACVR1	-5.816282000000001
C19orf53	-5.8109520000000146
SLC25A36	-5.810053640139095
DNASE1	-5.791971100000001
RNF44	-5.784724199999999
SSBP4	-5.7693000665229945
CIAO2B	-5.764078999999995
GKAP1	-5.760704799999999
NAT9	-5.760609799999994
DHRS1	-5.751983999999993
DYNC1I2	-5.750750638427682
FLNB	-5.744530659131851
C16orf70	-5.744447000000001
AGO1	-5.7382599999999995
AZIN1	-5.726907000000004
TMEM168	-5.724387000000002
CCDC117	-5.722216000000003
EPS15L1	-5.721195000000002
LINGO3	-5.720800000000004
SLC2A1	-5.717585999999997
FAM98A	-5.70834
RANBP3	-5.6968384673373205
HSD17B12	-5.694357453449999
ABO	-5.6927937
ANAPC1	-5.691517000000001
TBL1X	-5.685151999999999
CSRNP1	-5.680689000000001
LSM2	-5.679063799999994
MYO15B	-5.66824787663
FAM227B	-5.6601131
TRIM32	-5.647366000000002
TTC7A	-5.644957776689999
NGLY1	-5.641372624949504
PHGDH	-5.6323989999999995
LPIN1	-5.628461003403398
TNIK	-5.619412199999996
PIGY	-5.61912
ALDH9A1	-5.618159000000006
BNIP3L	-5.613778092000004
CEP20	-5.611471600000002
L3MBTL1	-5.6094458000000005
PAFAH1B3	-5.601923999999997
AGGF1	-5.6010300000000015
NT5C	-5.600178999999997
MIS12	-5.589958999999993
WDR75	-5.584704700000003
DHX34	-5.574450000000001
ZNF267	-5.573253600000001
CCDC47	-5.572169999999993
PABPN1	-5.565663999999998
POFUT1	-5.549978000000001
DDX49	-5.541842000000003
MFF	-5.5400101000000035
XPO7	-5.539186239999999
ASCC3	-5.537482000000001
POLR2D	-5.530809999999995
MFGE8	-5.52871519
MAPK13	-5.5248991000000025
WDR27	-5.5188348000000005
ENSA	-5.51338750323724
CCDC142	-5.512166999999991
PAPOLG	-5.510833600000005
TMTC4	-5.4932699542386985
SKIV2L	-5.477308734215997
FBXO38	-5.476570833900006
RABL2A	-5.474518499480791
MEN1	-5.4711687699999985
SMPD4	-5.4675723000000005
COMMD8	-5.466060999999989
STAG1	-5.465469161638996
ZNF141	-5.458600199999999
ALYREF	-5.455470999999996
C15orf61	-5.4518699999999995
UMAD1	-5.451371000000002
PLAA	-5.447109999999999
UBR7	-5.441584000000002
CR2	-5.430132
DDX6	-5.427888999999993
SERPINH1	-5.427779899999999
MAIP1	-5.427742881000002
GEMIN2	-5.426172000000001
PRKAR2A	-5.424269989999999
ALDH16A1	-5.423362898999237
FAM83G	-5.418822
NCKAP1L	-5.410221000000007
NUDT4	-5.397863000000008
YPEL2	-5.3847065
ZNF17	-5.381261099999998
CREB3L4	-5.379613699999999
GAR1	-5.376702000000002
GCN1	-5.371801900000001
ACAP1	-5.370503999999983
RETREG1	-5.370220600000003
TEX261	-5.369666000000002
EARS2	-5.3690175
PHF8	-5.368947299999997
MTIF3	-5.364063999999999
PIK3C2A	-5.363002
RPS6KB2	-5.362617999581815
NAAA	-5.361454999999992
CD6	-5.358321000000046
NAXE	-5.351174
C1orf50	-5.349221000000004
ZNF518A	-5.344921101654801
OFD1	-5.344356000000005
EPM2AIP1	-5.3438490000000005
LGALS9	-5.33964591
PIK3R2	-5.334949999999999
PREPL	-5.334250499999996
H2BS1	-5.334089999999999
IFNAR2	-5.333810999999997
LSM3	-5.3321000000000005
FBXL16	-5.323287000000004
LTO1	-5.315326520000003
TIAL1	-5.314881700000001
MED18	-5.314284700000002
MAGOHB	-5.31302513
UBE2I	-5.311371584999989
WDCP	-5.307151
SULT1B1	-5.299320700000001
PRR7	-5.298913278999999
MDM4	-5.296092000059289
ABCB6	-5.2946532
TUBE1	-5.2945484
PARG	-5.292044999999998
TRIM61	-5.291790000000001
UBL3	-5.283799999999999
PIP4K2B	-5.275453199999999
NEK1	-5.268033174001443
MAP3K11	-5.263444997713201
GGACT	-5.259151000000001
GRAMD4	-5.2564252000000025
FANCA	-5.255497452238441
SEC62	-5.252864000000017
FLI1	-5.252833300000006
ZDHHC12	-5.2489809999999935
LUC7L3	-5.244379000000009
MFSD9	-5.242983199999998
RNF25	-5.242110999999998
RELCH	-5.236878000000001
PRR14L	-5.232591900000006
RIF1	-5.227476674227894
JMJD8	-5.227111000000001
WBP1	-5.221605090800729
PWP2	-5.221489999999998
IGF2R	-5.221483900000001
RTCA	-5.215379000000002
NFATC2IP	-5.211670000000005
TRAPPC10	-5.21136066
SUN1	-5.200718159517564
MAML2	-5.198408999999998
PSMC1	-5.182792000000006
RASSF3	-5.180166199999999
RBM15B	-5.162900000000004
ENTR1	-5.1580999
TDG	-5.156979999999997
ZNF219	-5.156782716207
C2orf74	-5.15127309999999
MFSD6	-5.148882299999997
SSNA1	-5.14733600000001
C12orf4	-5.145573499999999
MED14	-5.1234328
ZNF737	-5.123094999999999
YBX3	-5.123017200000001
WDR73	-5.11797
PIK3R4	-5.113351000000005
SURF6	-5.113299999999992
SGPP2	-5.10623
TIMM10	-5.094849999999994
ZNF85	-5.085642885499999
OMA1	-5.080075000000001
SAR1B	-5.077480000000008
ARMC1	-5.076519497860005
BORA	-5.069976
ZMAT2	-5.065490000000018
ZBTB4	-5.062918999999999
PSPH	-5.06139284290732
SS18	-5.052186699999993
HGH1	-5.047447042130596
HNRNPA1	-5.046858999999813
MIDEAS	-5.045862000000003
SRA1	-5.041091999999999
ARFGEF2	-5.027907999999999
LAMP1	-5.026440000000001
KDM2A	-5.023586743374519
TUT7	-5.0218408
ZNF302	-5.009102838789001
SC5D	-5.004083300000001
SETDB1	-5.001909067200003
UCHL3	-4.992202000000006
YDJC	-4.991515999999997
LZTFL1	-4.990160500000002
FBLN5	-4.988596999999995
RIPOR1	-4.988114984324999
RNGTT	-4.9871203999999985
LFNG	-4.984593299999991
QTRT1	-4.983477000000004
SHC1	-4.983448350000003
NLRP6	-4.982837
ARID1B	-4.975163895272814
ZNF606	-4.9721789361884
FDX1	-4.967400000000001
BRPF3	-4.96673625492953
LPCAT3	-4.966127900000004
CHD1	-4.963653000000001
SENP3	-4.963130699999999
EPHA1	-4.954154000000006
GEMIN4	-4.940146549999998
RING1	-4.930581152305324
SERF1A	-4.928879600000002
ZNF468	-4.922966299999995
AP3D1	-4.9209180000000075
TASOR	-4.917965999999996
JPT2	-4.916212890999999
JADE1	-4.9130104860004025
HERC3	-4.910604159999998
IFI27L2	-4.9090519999999955
PRKD2	-4.904175000000002
IMPACT	-4.901548000000002
SMG6	-4.899638600000003
INTS14	-4.898459899999992
CCNG2	-4.8850370000000005
CFL2	-4.882570000000001
ZNF529	-4.881861999999998
TARS1	-4.880330979019696
ORMDL1	-4.879886999999982
SOS2	-4.878929000000003
ERICH1	-4.8785852999999975
ARL8B	-4.8784641846820405
NUP62	-4.87680400536199
NAA38	-4.874154000000004
RUVBL2	-4.8731579999999965
DNAAF2	-4.871190000000002
STARD3	-4.869140900000005
ZIK1	-4.866110920700001
CRB3	-4.865508
ALKBH2	-4.865239799999998
FAM174C	-4.855555198000005
VNN2	-4.852816000308671
IGF1R	-4.8519903
NLRX1	-4.851947789478327
MITD1	-4.850068999999998
ANAPC13	-4.847352000000001
DROSHA	-4.847286671000003
FAM91A1	-4.846564500000001
DLST	-4.8441601999999975
DPAGT1	-4.841248700000001
ZMAT3	-4.8390499999999985
KLHL17	-4.8389240000000004
ZNF134	-4.831375999999999
UBXN4	-4.828298999999987
ZNF580	-4.8235503999999985
ERBIN	-4.818407599999997
NCBP3	-4.811741599999998
TTC13	-4.810809
NFKBIZ	-4.80657199
GTPBP6	-4.804929999999999
RFC4	-4.8036933999999984
SGPP1	-4.791599999999999
ZNF780B	-4.790983999999999
ZNF621	-4.7795499999999995
NCBP1	-4.773974000000003
CLNS1A	-4.765926999999991
RIOK3	-4.765876999999996
TTF2	-4.758705417999998
ZDHHC17	-4.757384799524198
RFX2	-4.755546420846629
DNAJA4	-4.755070300000003
CEACAM21	-4.754921599999989
