	Enrichment	P-Value	Q-Value
GNF2_SMC2L1	0.6010470025095863	0.1	1.0
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	0.6008844767159355	0.1	1.0
CHESLER_BRAIN_QTL_TRANS	0.6008834850042465	0.1	1.0
GOMF_PHOSPHATIDYLCHOLINE_TRANSFER_ACTIVITY	0.6008156844096153	0.1	1.0
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.6007468062627569	0.1	1.0
GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS	0.6001733599491652	0.1	1.0
GOCC_NONHOMOLOGOUS_END_JOINING_COMPLEX	0.5999264985262629	0.1	1.0
GOCC_GPI_ANCHOR_TRANSAMIDASE_COMPLEX	0.5997808126743976	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	0.5996442234230608	0.1	1.0
OHASHI_AURKA_TARGETS	0.5994536282022971	0.1	1.0
SA_PROGRAMMED_CELL_DEATH	0.5990272914046963	0.1	1.0
KOINUMA_COLON_CANCER_MSI_UP	0.5986026412786233	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_NODAL_SIGNALING_PATHWAY	0.5974174421186488	0.1	1.0
GOBP_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS	0.5961879748051069	0.1	1.0
REACTOME_COENZYME_A_BIOSYNTHESIS	0.5961194717917635	0.1	1.0
GOBP_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS	0.5957784481006222	0.1	1.0
GOBP_HEAT_ACCLIMATION	0.5950855488754837	0.1	1.0
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	0.5949675186241087	0.1	1.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	0.594837812181107	0.1	1.0
HP_ABNORMAL_CIRCULATING_BETA_GLOBULIN_LEVEL	0.5947456783523464	0.2	1.0
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.5944515677378388	0.1	1.0
HP_TERATOMA	0.5941935845773593	0.1	1.0
GOCC_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT	0.5934768828428139	0.1	1.0
GNF2_RFC3	0.5934024045491388	0.1	1.0
GOBP_HISTONE_H4_K20_METHYLATION	0.593390290934764	0.1	1.0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.5932047092616902	0.1	1.0
HP_GENERALIZED_LYMPHADENOPATHY	0.5926448208894061	0.1	1.0
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	0.5925809631541983	0.1	1.0
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.5918594868870954	0.1	1.0
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.5912015209397226	0.1	1.0
GOCC_PTW_PP1_PHOSPHATASE_COMPLEX	0.5906840103180803	0.1	1.0
SCHUHMACHER_MYC_TARGETS_DN	0.590561081418908	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	0.590555312099343	0.1	1.0
GOBP_EMBRYONIC_CLEAVAGE	0.5905186494004285	0.1	1.0
GOMF_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	0.5905111007521069	0.1	1.0
GOBP_SIGNAL_PEPTIDE_PROCESSING	0.5897739352264109	0.1	1.0
GOBP_CHORION_DEVELOPMENT	0.5895623928171912	0.1	1.0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	0.5892640925601924	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	0.5891833970556886	0.1	1.0
MODULE_471	0.5891757516134362	0.1	1.0
GOBP_NK_T_CELL_ACTIVATION	0.5887749842811686	0.1	1.0
GOBP_MITOCHONDRIAL_DNA_REPAIR	0.5880509238897695	0.1	1.0
GOMF_U1_SNRNA_BINDING	0.5876064989426553	0.1	1.0
GOBP_RESPONSE_TO_PEPTIDOGLYCAN	0.5872423967969247	0.1	1.0
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	0.5867606224551751	0.1	1.0
GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	0.5856044224721991	0.1	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_NASAL_BONE	0.5847857335991573	0.1	1.0
GOCC_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	0.584588773903924	0.1	1.0
GOCC_CELL_POLE	0.5836098726946326	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	0.5833906466289135	0.2	1.0
GNF2_PCNA	0.5833539354473466	0.1	1.0
REACTOME_ARMS_MEDIATED_ACTIVATION	0.5832414395828904	0.1	1.0
IPA_SMARCB1_DN	0.583177512471357	0.1	1.0
GOMF_ENONE_REDUCTASE_ACTIVITY	0.5821614126465297	0.1	1.0
GOMF_PHOSPHOSERINE_RESIDUE_BINDING	0.5820302197817279	0.1	1.0
BIOCARTA_CDC25_PATHWAY	0.5819772785531876	0.1	1.0
GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY	0.5811448813002119	0.2	1.0
GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION	0.5809819101376866	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_RIBOSOME_BIOGENESIS	0.5808772457218966	0.2	1.0
HP_ABNORMAL_ERYTHROCYTE_PHYSIOLOGY	0.5806362471714516	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	0.5803340447771157	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	0.5801791233478738	0.1	1.0
GOMF_LYS63_SPECIFIC_DEUBIQUITINASE_ACTIVITY	0.5801746053013498	0.1	1.0
GOBP_REGULATION_OF_XENOPHAGY	0.5798834085454867	0.1	1.0
REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN	0.5796694935062624	0.1	1.0
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.5796204733874776	0.1	1.0
GOBP_NEGATIVE_T_CELL_SELECTION	0.5792701296485423	0.1	1.0
HP_FOCAL_CORTICAL_DYSPLASIA_TYPE_II	0.5791456441304813	0.1	1.0
GOMF_NEUROTROPHIN_BINDING	0.5790857948692169	0.1	1.0
BIOCARTA_NDKDYNAMIN_PATHWAY	0.5790079430833859	0.1	1.0
GOCC_INSULIN_RESPONSIVE_COMPARTMENT	0.5789462521976335	0.1	1.0
WP_TCA_CYCLE_IN_SENESCENCE	0.5784855749198309	0.1	1.0
GOCC_CHROMOSOME_PASSENGER_COMPLEX	0.5782715829076409	0.1	1.0
HP_ABNORMALLY_LOW_PITCHED_VOICE	0.5781889093710582	0.1	1.0
WP_NANOMATERIAL_INDUCED_APOPTOSIS	0.5778973385971906	0.1	1.0
GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION	0.577556468628822	0.1	1.0
HP_SACROCOCCYGEAL_TERATOMA	0.5768711491697239	0.1	1.0
KANG_DOXORUBICIN_RESISTANCE_UP	0.5767349745916396	0.1	1.0
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	0.5760915474459204	0.1	1.0
GOMF_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY	0.5753740905028274	0.1	1.0
GOMF_ANKYRIN_REPEAT_BINDING	0.5753480508598336	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.5752824193013577	0.1	1.0
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	0.5745320213804016	0.1	1.0
SYED_ESTRADIOL_RESPONSE	0.5743251242410338	0.1	1.0
IPA_RPA2_UP	0.5742247931661102	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME	0.5739251376473006	0.1	1.0
GAJATE_RESPONSE_TO_TRABECTEDIN_DN	0.5737981875337606	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	0.5736530144899871	0.1	1.0
GOCC_NUCLEAR_INCLUSION_BODY	0.5732215574733273	0.1	1.0
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.5731441593015949	0.1	1.0
WP_CYTOSINE_METHYLATION	0.5729654578770433	0.1	1.0
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.572691227636316	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE	0.5725224973063341	0.1	1.0
HP_LINGUAL_DYSTONIA	0.571691264214243	0.1	1.0
ZHONG_PFC_C3_UNKNOWN_INP	0.571608530792866	0.1	1.0
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.5716052189279411	0.1	1.0
HP_SKULL_ASYMMETRY	0.5712653825208045	0.1	1.0
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	0.5708838301176173	0.1	1.0
HP_ZOLLINGER_ELLISON_SYNDROME	0.5708591207347696	0.1	1.0
GOCC_NATA_COMPLEX	0.5701805744999485	0.1	1.0
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5	0.56990394503954	0.1	1.0
GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	0.5698480862845829	0.1	1.0
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	0.5679492568693432	0.1	1.0
BIOCARTA_PARKIN_PATHWAY	0.5678112104932553	0.1	1.0
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	0.5677688849499553	0.1	1.0
IPA_SP4_DN	0.5670731379178295	0.2	1.0
GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_BINDING	0.5669528484308324	0.1	1.0
MIR4315	0.5661092140995212	0.1	1.0
HP_HIGH_OUTPUT_CONGESTIVE_HEART_FAILURE	0.5655515446648801	0.2	1.0
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	0.5654311644342487	0.1	1.0
HP_BAND_KERATOPATHY	0.5651041837014783	0.1	1.0
NR4A2_TARGET_GENES	0.5649770815414135	0.1	1.0
HP_HYPERGASTRINEMIA	0.5645013985425777	0.1	1.0
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	0.5644337092000308	0.1	1.0
BIOCARTA_MEF2D_PATHWAY	0.56437717484636	0.1	1.0
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	0.5641217081408566	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY	0.5639199355107575	0.1	1.0
GOCC_CALCINEURIN_COMPLEX	0.5635076454410892	0.1	1.0
HP_PARATHYROID_HYPERPLASIA	0.5629681752636965	0.1	1.0
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.5628945442422675	0.1	1.0
HP_PSEUDOEPIPHYSES_OF_THE_METACARPALS	0.5627722162012349	0.1	1.0
GOMF_BETA_2_ADRENERGIC_RECEPTOR_BINDING	0.5623300512714718	0.1	1.0
HP_HYPOPLASTIC_FIFTH_TOENAIL	0.5622739644544217	0.1	1.0
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	0.5617402710215015	0.1	1.0
HP_ABNORMAL_MAST_CELL_MORPHOLOGY	0.5611475021584285	0.1	1.0
HP_PYODERMA_GANGRENOSUM	0.5608565319888729	0.1	1.0
MODULE_233	0.5608225087212173	0.1	1.0
FARMER_BREAST_CANCER_CLUSTER_2	0.5606210670490072	0.1	1.0
HP_CHILBLAINS	0.5598369607643444	0.1	1.0
HP_PAROXYSMAL_SUPRAVENTRICULAR_TACHYCARDIA	0.5591856431425605	0.2	1.0
IPA_GFI1_UP	0.5590410852678273	0.1	1.0
WAESCH_ANAPHASE_PROMOTING_COMPLEX	0.5585274260370062	0.1	1.0
GOBP_RESPONSE_TO_ISOLATION_STRESS	0.5583585603767026	0.1	1.0
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	0.5571863733084846	0.1	1.0
GOCC_SPERM_ANNULUS	0.5560894044289492	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	0.5559061978782998	0.1	1.0
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	0.5557232338820094	0.1	1.0
GOBP_PROTEIN_RETENTION_IN_GOLGI_APPARATUS	0.5557054894455674	0.1	1.0
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN	0.555668783793199	0.1	1.0
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	0.5552973610012304	0.1	1.0
GOBP_MAINTENANCE_OF_DNA_METHYLATION	0.5547689902480222	0.2	1.0
GOCC_PICLN_SM_PROTEIN_COMPLEX	0.5544483465641639	0.1	1.0
GOCC_GROWTH_FACTOR_COMPLEX	0.5539486075608094	0.1	1.0
HP_ANAPHYLACTIC_SHOCK	0.5538111487814468	0.1	1.0
HP_INTERNALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS	0.5532750487414454	0.1	1.0
HP_EEG_WITH_SPIKE_WAVE_COMPLEXES_2_5_3_5_HZ	0.5528748246034254	0.1	1.0
HP_DYSGAMMAGLOBULINEMIA	0.5527211595805015	0.1	1.0
MODULE_315	0.5526970695140815	0.1	1.0
ZEILSTRA_CD44_TARGETS_DN	0.5525361681516319	0.1	1.0
MODULE_264	0.5521211520377634	0.1	1.0
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.5520723283251485	0.1	1.0
HP_ABNORMAL_SUBCUTANEOUS_FAT_TISSUE_DISTRIBUTION	0.5520199489976202	0.1	1.0
GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_SIGNALING_PATHWAY	0.5518025366681323	0.1	1.0
HP_THROMBOPHLEBITIS	0.5517252393748617	0.1	1.0
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.5514378097550515	0.1	1.0
HP_HEPATIC_NECROSIS	0.5513556663298929	0.1	1.0
BIOCARTA_MHC_PATHWAY	0.5506529841995962	0.1	1.0
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	0.550103910337978	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.549699185550565	0.1	1.0
GOCC_CONDENSED_CHROMOSOME_INNER_KINETOCHORE	0.5496547391697175	0.1	1.0
GOCC_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX	0.5495191794841823	0.1	1.0
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	0.5491998223222735	0.1	1.0
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP	0.5491829702017922	0.1	1.0
HP_CRANIAL_ASYMMETRY	0.5483074159245374	0.1	1.0
GOMF_O_PALMITOYLTRANSFERASE_ACTIVITY	0.5480861244937173	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	0.547623032944696	0.1	1.0
HP_ATRIAL_STANDSTILL	0.5474172324739948	0.1	1.0
HP_ABSENT_EARLOBE	0.5465804952792047	0.1	1.0
ZHONG_PFC_C2_UNKNOWN_NPC	0.5464046979570806	0.1	1.0
HP_PERIVASCULAR_SPACES	0.5463069028352432	0.1	1.0
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	0.5455160657481201	0.1	1.0
HP_MALROTATION_OF_SMALL_BOWEL	0.5450266164246834	0.1	1.0
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	0.5441773284362147	0.1	1.0
GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	0.543455895980662	0.1	1.0
HP_ALVEOLAR_RIDGE_OVERGROWTH	0.5430138851177044	0.1	1.0
KIM_LRRC3B_TARGETS	0.542862448848551	0.1	1.0
GOBP_N_ACYLETHANOLAMINE_METABOLIC_PROCESS	0.5420643568590259	0.1	1.0
GOMF_THIOL_OXIDASE_ACTIVITY	0.541866527937137	0.2	1.0
GOBP_PROTEASOME_ASSEMBLY	0.5414419872062336	0.1	1.0
PANAPASA_BLOOD_FLUENZ_AGE_03_17YO_6DY_7DY_UP	0.5413215104913542	0.1	1.0
GOBP_FAT_PAD_DEVELOPMENT	0.5405325980234316	0.1	1.0
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	0.5397833361142885	0.1	1.0
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	0.5397743214731767	0.1	1.0
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0.5396772548707337	0.1	1.0
GOBP_GLOMERULAR_VISCERAL_EPITHELIAL_CELL_MIGRATION	0.53962779247365	0.3	1.0
HP_ABNORMAL_CIRCULATING_PHENYLALANINE_CONCENTRATION	0.539506230993827	0.1	1.0
GOBP_VESICLE_UNCOATING	0.5394318803926197	0.1	1.0
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	0.5393975769953396	0.1	1.0
JONES_TCOF1_TARGETS	0.5391517454161691	0.1	1.0
LEE_EARLY_T_LYMPHOCYTE_UP	0.5390885904130379	0.1	1.0
GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	0.5387766840932022	0.1	1.0
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_70PLS_VS_21_30YO_0DY_UP	0.5385368139968008	0.1	1.0
GOCC_TRAPP_COMPLEX	0.5381421812793077	0.1	1.0
HP_HYPOPLASTIC_FRONTAL_SINUSES	0.538044000290813	0.1	1.0
MODULE_91	0.537548983992659	0.1	1.0
HP_CHRONIC_LYMPHATIC_LEUKEMIA	0.5375455544606956	0.1	1.0
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	0.5375354326874495	0.1	1.0
GOCC_CHROMATIN_SILENCING_COMPLEX	0.5374680865053555	0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_UV_B	0.5374208402306588	0.1	1.0
GOMF_FIBROBLAST_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	0.5370479865429464	0.1	1.0
GOMF_NERVE_GROWTH_FACTOR_BINDING	0.5363319503777643	0.1	1.0
GOCC_R2TP_COMPLEX	0.5357735732472529	0.2	1.0
HP_DEVIATED_NASAL_SEPTUM	0.5356181484415715	0.1	1.0
GOBP_ANTERIOR_HEAD_DEVELOPMENT	0.5355529159527243	0.1	1.0
WP_KETOGENESIS_AND_KETOLYSIS	0.5354259569532623	0.1	1.0
HP_HIGHLY_ELEVATED_CREATINE_KINASE	0.5351496804574518	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	0.5351316951170075	0.1	1.0
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	0.5350896474719778	0.1	1.0
GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	0.5350889001772582	0.1	1.0
GOMF_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY	0.5349269628523697	0.2	1.0
GOCC_PCAF_COMPLEX	0.534910848704043	0.1	1.0
GOMF_HISTONE_SERINE_KINASE_ACTIVITY	0.5345801570809543	0.1	1.0
HP_ALVEOLAR_RHABDOMYOSARCOMA	0.5342068224661428	0.3	1.0
HP_LIVER_ABSCESS	0.5341267192759742	0.1	1.0
BIOCARTA_TCRA_PATHWAY	0.5341114543148224	0.1	1.0
GOMF_D1_DOPAMINE_RECEPTOR_BINDING	0.5339456411202558	0.1	1.0
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	0.5338266995411122	0.1	1.0
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE	0.5336029545307672	0.1	1.0
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	0.5335047324429432	0.1	1.0
HP_CONFETTI_LIKE_HYPOPIGMENTED_MACULES	0.5330764398282115	0.1	1.0
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	0.53254229653693	0.1	1.0
GOBP_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	0.5324943180083319	0.1	1.0
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_3_PHOSPHATASE_ACTIVITY	0.5323388902909217	0.1	1.0
RBM17_TARGET_GENES	0.5322815694945072	0.1	1.0
WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING	0.5322768443057089	0.1	1.0
GOBP_FATTY_ACID_OMEGA_OXIDATION	0.5322670955336893	0.1	1.0
GOBP_MOTOR_NEURON_MIGRATION	0.5313892913315429	0.4	1.0
GOBP_VACUOLE_FUSION	0.5313407394214559	0.1	1.0
GOCC_ANAPHASE_PROMOTING_COMPLEX	0.5312519513007202	0.1	1.0
GOBP_GALACTOSE_METABOLIC_PROCESS	0.531139928879254	0.1	1.0
GOMF_THIAMINE_PYROPHOSPHATE_BINDING	0.5311372607312869	0.1	1.0
GOBP_ISOPRENOID_CATABOLIC_PROCESS	0.530943420253091	0.1	1.0
GOCC_PROTEASOME_ACCESSORY_COMPLEX	0.5303267681464129	0.1	1.0
HP_CHOROID_PLEXUS_CARCINOMA	0.5300681564542157	0.1	1.0
GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY	0.5298606021461858	0.1	1.0
TANG_SENESCENCE_TP53_TARGETS_DN	0.5295144764528663	0.1	1.0
IPA_NCL_UP	0.5294788148679883	0.1	1.0
HP_PROTEIN_AVOIDANCE	0.5293760013987773	0.1	1.0
GOBP_GALACTOSE_CATABOLIC_PROCESS	0.5293607813944862	0.1	1.0
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS	0.5293208165177117	0.1	1.0
HP_HORIZONTAL_PENDULAR_NYSTAGMUS	0.5292765496478592	0.1	1.0
GOBP_TETRAHYDROFOLATE_INTERCONVERSION	0.5291282834000918	0.1	1.0
IPA_HDAC6_DN	0.5287047290394934	0.1	1.0
IPA_EP400_UP	0.5286612168002341	0.1	1.0
GOBP_ATTACHMENT_OF_GPI_ANCHOR_TO_PROTEIN	0.528573014406954	0.1	1.0
GNF2_MSN	0.5280185043127216	0.1	1.0
MIR4440	0.5279833176375328	0.1	1.0
GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS	0.5279455564197924	0.1	1.0
HP_PRIMARY_HYPERPARATHYROIDISM	0.5279148946906674	0.1	1.0
HP_CEREBRAL_CORTICAL_HEMIATROPHY	0.5275939821240552	0.1	1.0
MIR6886_5P	0.5275347928706038	0.1	1.0
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	0.5273489142300364	0.1	1.0
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_CROSSLINKING_AGENTS	0.527342890553944	0.1	1.0
GOMF_NEDD8_TRANSFERASE_ACTIVITY	0.5267855142315379	0.2	1.0
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	0.5263575643149333	0.1	1.0
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	0.5262509530267029	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	0.5261551855071335	0.1	1.0
BIOCARTA_IL12_PATHWAY	0.5260882194417141	0.1	1.0
GOBP_L_SERINE_CATABOLIC_PROCESS	0.5260295860327471	0.1	1.0
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.5260133106858983	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	0.5258758388904984	0.1	1.0
GOBP_CITRULLINE_BIOSYNTHETIC_PROCESS	0.5258365952496364	0.1	1.0
GOCC_PRONUCLEUS	0.5258106555718925	0.1	1.0
WHITEFORD_PEDIATRIC_CANCER_MARKERS	0.5251309660942771	0.1	1.0
BIOCARTA_TH1TH2_PATHWAY	0.5248915753897251	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	0.5248188255165466	0.1	1.0
ZHONG_PFC_MAJOR_TYPES_NPCS	0.5246859170155547	0.1	1.0
GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION	0.5242067688209676	0.1	1.0
HP_CENTRAL_OPACIFICATION_OF_THE_CORNEA	0.5237610039269436	0.1	1.0
GOBP_VAGINA_DEVELOPMENT	0.5237162316499382	0.1	1.0
HP_AGAMMAGLOBULINEMIA	0.5237120387690364	0.1	1.0
GOBP_PRE_REPLICATIVE_COMPLEX_ASSEMBLY_INVOLVED_IN_CELL_CYCLE_DNA_REPLICATION	0.5232758019100384	0.1	1.0
ISHIDA_E2F_TARGETS	0.5231812177719727	0.1	1.0
HP_ABNORMAL_PROPORTION_OF_CLASS_SWITCHED_MEMORY_B_CELLS	0.5230812725475746	0.1	1.0
GOCC_METHYLOSOME	0.5228548690487019	0.1	1.0
GOBP_PROTEIN_LOCALIZATION_TO_BICELLULAR_TIGHT_JUNCTION	0.5226848038859693	0.1	1.0
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE	0.5223051579821741	0.1	1.0
SMID_BREAST_CANCER_LUMINAL_A_DN	0.5221364461651471	0.1	1.0
MACLACHLAN_BRCA1_TARGETS_DN	0.5220278135463635	0.1	1.0
GNF2_RRM1	0.5218326705556731	0.1	1.0
BIOCARTA_CALCINEURIN_PATHWAY	0.5213723483079006	0.1	1.0
GOMF_CARNITINE_O_ACYLTRANSFERASE_ACTIVITY	0.5213054192297474	0.1	1.0
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.5212333014984409	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	0.5211289763609878	0.1	1.0
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0.5205573428973187	0.1	1.0
GOCC_PERICENTRIC_HETEROCHROMATIN	0.5202589483879773	0.1	1.0
REACTOME_NADE_MODULATES_DEATH_SIGNALLING	0.5201758603911582	0.1	1.0
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	0.520109653762004	0.1	1.0
IPA_SMAD5_DN	0.520043023906808	0.1	1.0
