	Enrichment	P-Value	Q-Value
GOBP_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS	0.6501092793547926	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	0.6498914795841216	0.1	1.0
HP_FATIGUABLE_WEAKNESS_OF_PROXIMAL_LIMB_MUSCLES	0.6497737558204651	0.1	1.0
HP_THICKENED_RIBS	0.6494889106780927	0.1	1.0
IPA_NCOA1_DN	0.6488402554368375	0.1	1.0
HP_ACUTE_RHABDOMYOLYSIS	0.6488102138677339	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	0.6486575828187519	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	0.6483673195176869	0.1	1.0
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP	0.6476198699593085	0.1	1.0
GOBP_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION	0.6474671586985596	0.1	1.0
HP_BRANCHIAL_FISTULA	0.647423781348693	0.1	1.0
HP_GIANT_SOMATOSENSORY_EVOKED_POTENTIALS	0.6460756672425002	0.1	1.0
GOBP_GLOMERULUS_MORPHOGENESIS	0.6459281727822913	0.1	1.0
HP_SLENDER_TOE	0.645838487823607	0.1	1.0
BIOCARTA_HBX_PATHWAY	0.6457581113467212	0.1	1.0
HP_ABNORMALITY_OF_THE_EPIPHYSES_OF_THE_FEET	0.6453054116145762	0.2	1.0
GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS	0.645230841912932	0.1	1.0
MODULE_444	0.6450949395976591	0.1	1.0
HP_MULTIPLE_SUTURE_CRANIOSYNOSTOSIS	0.6450625795274271	0.1	1.0
HP_RETINAL_EXUDATE	0.6447522199144154	0.1	1.0
REACTOME_NRCAM_INTERACTIONS	0.6446278884110398	0.1	1.0
HP_GENERALIZED_HYPERTRICHOSIS	0.6445845846622209	0.2	1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	0.6443840406712149	0.1	1.0
GOBP_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT	0.6441987149827251	0.1	1.0
DER_IFN_ALPHA_RESPONSE_DN	0.644001900481851	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.6439744946609854	0.1	1.0
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	0.6436549589558279	0.1	1.0
REACTOME_SIGNAL_ATTENUATION	0.6436425586565067	0.1	1.0
GOMF_PHOSPHATIDYL_PHOSPHOLIPASE_B_ACTIVITY	0.643505746048924	0.1	1.0
XU_HGF_TARGETS_REPRESSED_BY_AKT1_UP	0.6433522615577794	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_HISTONE_UBIQUITINATION	0.6431736759932964	0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION	0.6430872197889507	0.1	1.0
HP_ACUTE_ENCEPHALOPATHY	0.64306169081953	0.1	1.0
GOMF_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY	0.6427993700329434	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	0.6424884949996941	0.1	1.0
MIR5705	0.6417789672994932	0.2	1.0
HP_BILATERAL_COXA_VALGA	0.6417328930313871	0.1	1.0
GOBP_L_ARGININE_TRANSMEMBRANE_TRANSPORT	0.6413687526374945	0.2	1.0
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_DN	0.6409801319441616	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	0.6409562360774419	0.1	1.0
HP_RECURRENT_ACUTE_RESPIRATORY_TRACT_INFECTION	0.6408389850366576	0.1	1.0
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.6408096910537339	0.1	1.0
SA_MMP_CYTOKINE_CONNECTION	0.6406139947302909	0.1	1.0
MIR3193	0.6400772660047274	0.1	1.0
GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY	0.6400129207844317	0.1	1.0
WANG_RESPONSE_TO_FORSKOLIN_DN	0.6394437477535662	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	0.6393289619904517	0.1	1.0
BIOCARTA_STAT3_PATHWAY	0.63879704730254	0.1	1.0
HP_SILVER_GRAY_HAIR	0.6385908813215382	0.1	1.0
HP_INTRACELLULAR_ACCUMULATION_OF_AUTOFLUORESCENT_LIPOPIGMENT_STORAGE_MATERIAL	0.6385765601756214	0.1	1.0
CHEN_HOXA5_TARGETS_6HR_UP	0.6385713338393711	0.1	1.0
GOBP_TOOTH_ERUPTION	0.6385371180755792	0.1	1.0
HP_ALLERGIC_RHINITIS	0.6382397099448514	0.1	1.0
GOCC_EXTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.6379810424963783	0.1	1.0
GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID	0.6376375757242299	0.1	1.0
HP_GROWTH_HORMONE_EXCESS	0.6374003205718547	0.1	1.0
RECHTIEN_PBMC_RVSV_ZEBOV_AGE_18_55YO_1DY_UP	0.6371954751825392	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	0.6365987539773273	0.1	1.0
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP	0.6362271305891287	0.1	1.0
GOBP_LUNG_VASCULATURE_DEVELOPMENT	0.6360823355306645	0.1	1.0
GOMF_CARNITINE_O_ACYLTRANSFERASE_ACTIVITY	0.6359653684924366	0.1	1.0
HP_CEREBELLAR_CALCIFICATIONS	0.6355515575767438	0.1	1.0
HP_FLANK_PAIN	0.6350293116964705	0.1	1.0
GOBP_PEPTIDYL_LYSINE_DEACETYLATION	0.6348205725405883	0.1	1.0
GOBP_PYRUVATE_TRANSMEMBRANE_TRANSPORT	0.6329973396927973	0.1	1.0
GOMF_PYRUVATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.6329973396927973	0.1	1.0
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	0.6322621081171499	0.1	1.0
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	0.6321501986928667	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	0.6319208683559355	0.1	1.0
IPA_SP7_DN	0.6313209335516871	0.2	1.0
GOBP_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	0.6313034917132331	0.1	1.0
GOMF_L_HISTIDINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.6311713032063861	0.1	1.0
GOBP_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE	0.6311307781363539	0.1	1.0
GOBP_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS	0.6307534998066674	0.1	1.0
HP_MACULAR_COLOBOMA	0.6304065442642763	0.1	1.0
BIOCARTA_ACETAMINOPHEN_PATHWAY	0.6303262378230575	0.1	1.0
GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION	0.6302663708671185	0.1	1.0
GOBP_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	0.630122028393496	0.1	1.0
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	0.6291785044659526	0.1	1.0
GNF2_SNRK	0.6290821234543443	0.1	1.0
HP_ABNORMAL_B_CELL_SUBSET_DISTRIBUTION	0.6290480474397139	0.1	1.0
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	0.6290283895488841	0.1	1.0
HP_NONPROGRESSIVE_ENCEPHALOPATHY	0.6285680970936989	0.2	1.0
HP_MOLLUSCUM_CONTAGIOSUM	0.6283286587617984	0.2	1.0
GOMF_ARMADILLO_REPEAT_DOMAIN_BINDING	0.6282472436750685	0.1	1.0
WP_SUPRESSION_OF_HMGB1_MEDIATED_INFLAMMATION_BY_THBD	0.6281884385985865	0.1	1.0
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION	0.6280656347384178	0.2	1.0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	0.6279931088950738	0.1	1.0
IM_SREBF1A_TARGETS	0.6277833837873583	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	0.6277768135333537	0.1	1.0
IPA_KLF10_DN	0.6276738867213593	0.1	1.0
HP_BILIARY_ATRESIA	0.6274936428336898	0.1	1.0
GOBP_CENTRAL_NERVOUS_SYSTEM_MATURATION	0.6272469416792149	0.1	1.0
GOMF_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.6271880037182518	0.1	1.0
GOBP_ARGININE_TRANSMEMBRANE_TRANSPORT	0.6271880037182518	0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_IRON_ION	0.6270155032202718	0.2	1.0
GOBP_POSITIVE_REGULATION_OF_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	0.6269814717370084	0.1	1.0
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	0.6269756751050516	0.1	1.0
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS	0.6269276606042689	0.1	1.0
GOCC_AP_1_ADAPTOR_COMPLEX	0.6268534075303737	0.1	1.0
LI_CYTIDINE_ANALOG_PATHWAY	0.6266166374278761	0.1	1.0
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_DN	0.6265745326259516	0.1	1.0
GOBP_GLUTATHIONE_TRANSMEMBRANE_TRANSPORT	0.6265616802700001	0.2	1.0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	0.6265542133202568	0.1	1.0
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	0.6264677112041153	0.1	1.0
BIOCARTA_GATA3_PATHWAY	0.6263223087535124	0.1	1.0
HP_EEG_WITH_IRREGULAR_GENERALIZED_SPIKE_AND_WAVE_COMPLEXES	0.62628439743709	0.2	1.0
GOBP_URETER_MORPHOGENESIS	0.6258071537262677	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.6257116156177529	0.1	1.0
GOBP_LYSOSOMAL_MICROAUTOPHAGY	0.6253744993870011	0.1	1.0
GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX	0.6249737352771169	0.1	1.0
GOBP_TRACHEA_FORMATION	0.6243107293116411	0.1	1.0
IPA_SMAD5_DN	0.6242497837784504	0.1	1.0
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER	0.6242141265107166	0.1	1.0
HP_INCREASED_VLDL_CHOLESTEROL_CONCENTRATION	0.6238396340642494	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	0.6235885449075455	0.1	1.0
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR	0.623556955317527	0.1	1.0
GOBP_NEUROTRANSMITTER_CATABOLIC_PROCESS	0.623398639042066	0.1	1.0
GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.6233285081512645	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	0.6230079120723281	0.1	1.0
HP_CERVICAL_LYMPHADENOPATHY	0.6229261042829232	0.4	1.0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	0.6228527946539271	0.1	1.0
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	0.6228521466266571	0.1	1.0
HP_ANTIPHOSPHOLIPID_ANTIBODY_POSITIVITY	0.6226845948113139	0.1	1.0
HP_EPISCLERITIS	0.6224454360652011	0.1	1.0
GOBP_DNA_TOPOLOGICAL_CHANGE	0.6224107961995559	0.1	1.0
BIOCARTA_AKAP95_PATHWAY	0.6223351673580054	0.1	1.0
GOMF_G_QUADRUPLEX_RNA_BINDING	0.6221519118776845	0.1	1.0
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA3_PRODUCTION	0.6221202670204818	0.1	1.0
GOMF_CHROMATIN_INSULATOR_SEQUENCE_BINDING	0.6220652539522119	0.2	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_NASAL_BONE	0.6220206758540958	0.2	1.0
GOMF_GLYCERALDEHYDE_3_PHOSPHATE_DEHYDROGENASE_NADPLUS_NON_PHOSPHORYLATING_ACTIVITY	0.6218484604888036	0.1	1.0
GOBP_PROXIMAL_TUBULE_DEVELOPMENT	0.621754338759549	0.2	1.0
HP_ONYCHOMYCOSIS	0.6217450516705003	0.1	1.0
GOBP_TAURINE_TRANSPORT	0.6215961004413153	0.1	1.0
IPA_AHRR_UP	0.6214852683975974	0.1	1.0
GOBP_LYMPHOCYTE_AGGREGATION	0.6213925327951589	0.2	1.0
IPA_NR2C1_DN	0.6212742769757122	0.6	1.0
HP_HYPOPLASTIC_FRONTAL_SINUSES	0.6211652314317188	0.1	1.0
MATZUK_EARLY_ANTRAL_FOLLICLE	0.6211063525638756	0.1	1.0
GOBP_PROTEIN_LOCALIZATION_TO_BICELLULAR_TIGHT_JUNCTION	0.6210816628547935	0.1	1.0
HP_SPONDYLOLYSIS	0.6210816628547833	0.1	1.0
HP_TRICUSPID_ATRESIA	0.6209964536895028	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.620979528467766	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_MITOPHAGY	0.6207870837537937	0.2	1.0
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	0.6207198116380421	0.1	1.0
GOBP_BRADYKININ_CATABOLIC_PROCESS	0.6206179963999251	0.2	1.0
HP_LONG_NECK	0.6203820013113828	0.1	1.0
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.6198472033963508	0.1	1.0
HP_DECREASED_SERUM_COMPLEMENT_C4	0.6197528471786163	0.1	1.0
GOCC_PIP_BODY	0.6197275760997092	0.2	1.0
HP_PHYSICAL_URTICARIA	0.6193316334590737	0.1	1.0
GOCC_ACTIVIN_RECEPTOR_COMPLEX	0.619058526084747	0.1	1.0
GOMF_ALPHA_CATENIN_BINDING	0.618898101840089	0.1	1.0
WP_IRON_METABOLISM_IN_PLACENTA	0.6188631706194447	0.1	1.0
GOBP_POSTSYNAPSE_TO_NUCLEUS_SIGNALING_PATHWAY	0.6187932726714626	0.1	1.0
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATED_RECEPTOR_ACTIVITY	0.6186463519718229	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	0.6185275963523746	0.1	1.0
GOBP_HISTONE_H3_K23_ACETYLATION	0.6182336136361902	0.2	1.0
GOMF_HISTONE_ACETYLTRANSFERASE_ACTIVITY_H3_K23_SPECIFIC	0.6182336136361902	0.1	1.0
HP_WIDENED_CEREBELLAR_SUBARACHNOID_SPACE	0.618230743356845	0.1	1.0
GOMF_POLY_G_BINDING	0.6181382641190479	0.1	1.0
GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK	0.6181287126753905	0.1	1.0
HP_ABNORMALITY_OF_THE_NASAL_BONE	0.6181007745130883	0.2	1.0
VISALA_AGING_LYMPHOCYTE_UP	0.6180174468517786	0.1	1.0
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.6178802327460677	0.1	1.0
MIR4258	0.6178160110867436	0.1	1.0
MODULE_362	0.6178139632543936	0.1	1.0
KOBAYASHI_EGFR_SIGNALING_6HR_UP	0.6177273593832037	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING	0.617677761198331	0.1	1.0
GOMF_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY	0.6175404003828371	0.1	1.0
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MEMBRANE	0.6174840850738074	0.3	1.0
GOCC_MULTIVESICULAR_BODY_LUMEN	0.6173879989914329	0.1	1.0
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP	0.6172152210655977	0.1	1.0
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	0.6172104049041244	0.2	1.0
GOBP_ROUNDABOUT_SIGNALING_PATHWAY	0.6170701572207872	0.2	1.0
MAINA_VHL_TARGETS_UP	0.617064231545928	0.1	1.0
GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING	0.616979240878826	0.1	1.0
HP_CORONARY_ARTERY_ANEURYSM	0.6168853710091469	0.1	1.0
GOCC_ZONULA_ADHERENS	0.6168547977382273	0.2	1.0
GOBP_PLASMA_MEMBRANE_TO_ENDOSOME_TRANSPORT	0.6166498030401896	0.1	1.0
GOMF_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_ACTIVITY	0.6161074598762346	0.1	1.0
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	0.6158581754721022	0.1	1.0
GOMF_1_ACYL_2_LYSOPHOSPHATIDYLSERINE_ACYLHYDROLASE_ACTIVITY	0.6158137175813925	0.1	1.0
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.6156589301034091	0.2	1.0
HP_PROGRESSIVE_EXTRAPYRAMIDAL_MOVEMENT_DISORDER	0.6155914262335117	0.1	1.0
HP_DECREASED_METHYLCOBALAMIN	0.6155835567989848	0.1	1.0
HP_ABNORMALITY_OF_FOVEAL_PIGMENTATION	0.6155607004030296	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_VESICLE_FUSION	0.6155109356526017	0.1	1.0
GOCC_DENSE_BODY	0.6153862174893361	0.1	1.0
GOCC_MHC_CLASS_I_PROTEIN_COMPLEX	0.6152523742020873	0.1	1.0
HP_HYPEREXTENSIBILITY_AT_ELBOW	0.6152039947797829	0.1	1.0
GOBP_CRD_MEDIATED_MRNA_STABILIZATION	0.6150275797120776	0.1	1.0
REACTOME_FRUCTOSE_METABOLISM	0.6147803396193628	0.2	1.0
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS	0.6146817764470245	0.1	1.0
GOBP_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	0.614119894819363	0.1	1.0
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2	0.6140090720033407	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	0.6139314695611489	0.1	1.0
ELVIDGE_HIF2A_TARGETS_UP	0.6136054346732169	0.1	1.0
HP_CONGENITAL_PSEUDOARTHROSIS_OF_THE_CLAVICLE	0.6135041425350136	0.1	1.0
GOCC_POSTSYNAPTIC_RECYCLING_ENDOSOME	0.6132390066988201	0.1	1.0
HP_EVERSION_OF_LATERAL_THIRD_OF_LOWER_EYELIDS	0.6131271248817625	0.1	1.0
MIR4681	0.6131194660323946	0.4	1.0
HP_LABIAL_HYPERTROPHY	0.6131044012566891	0.1	1.0
GOBP_HEXOSE_PHOSPHATE_TRANSPORT	0.612579885637357	0.1	1.0
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	0.6123473039124087	0.1	1.0
GOBP_MICROTUBULE_ANCHORING_AT_CENTROSOME	0.6121421987881317	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	0.6120444223666504	0.3	1.0
GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	0.6117301556229592	0.1	1.0
REACTOME_GAB1_SIGNALOSOME	0.6117270561653417	0.1	1.0
GOMF_TRNA_SPECIFIC_ADENOSINE_DEAMINASE_ACTIVITY	0.6116392298993035	0.1	1.0
HP_EURYBLEPHARON	0.6115071267971266	0.1	1.0
GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN	0.6111343394567148	0.1	1.0
MODULE_514	0.6110681234704292	0.1	1.0
GOBP_HEPATIC_STELLATE_CELL_ACTIVATION	0.6108124253435974	0.1	1.0
HP_C1_C2_VERTEBRAL_ABNORMALITY	0.6108039077195105	0.2	1.0
GOBP_COMMA_SHAPED_BODY_MORPHOGENESIS	0.61078421816808	0.1	1.0
GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION	0.6106945358578169	0.3	1.0
HP_U_SHAPED_UPPER_LIP_VERMILION	0.6106729988041507	0.1	1.0
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS	0.6106623957183869	0.1	1.0
MODULE_516	0.6105498265101964	0.1	1.0
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	0.610389200584883	0.1	1.0
GOBP_MYOSIN_FILAMENT_ORGANIZATION	0.6103150120537478	0.2	1.0
GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	0.6102477901544203	0.3	1.0
HP_REMNANTS_OF_THE_HYALOID_VASCULAR_SYSTEM	0.6102173664702677	0.1	1.0
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	0.6098688664157437	0.1	1.0
HP_SHAGREEN_PATCH	0.6096826469239449	0.1	1.0
GOMF_IGG_BINDING	0.6094890715539111	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	0.6094706159211883	0.1	1.0
HP_SEVERE_DEMYELINATION_OF_THE_WHITE_MATTER	0.609459095802014	0.1	1.0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	0.6094525703887332	0.1	1.0
GOBP_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE	0.609405052630352	0.3	1.0
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	0.6092969510738339	0.1	1.0
HP_ABNORMALITY_OF_THE_3RD_TOE	0.6089828757987369	0.1	1.0
GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION	0.6088414299350265	0.1	1.0
IPA_TCF7_UP	0.6085225447943579	0.2	1.0
HP_HETEROPHORIA	0.6084858785469512	0.1	1.0
LOPEZ_MESOTHELIOMA_SURVIVAL_DN	0.6084599445939539	0.1	1.0
GOBP_DYNAMIN_FAMILY_PROTEIN_POLYMERIZATION_INVOLVED_IN_MEMBRANE_FISSION	0.6084248954693326	0.1	1.0
GOBP_MAINTENANCE_OF_ANIMAL_ORGAN_IDENTITY	0.6084075744008939	0.1	1.0
MIR4440	0.6081429942757848	0.1	1.0
GOBP_NUCLEOLUS_ORGANIZATION	0.6080037196920458	0.1	1.0
GTCGATC_MIR3695P	0.607910377375384	0.1	1.0
WP_BIOTIN_METABOLISM_INCLUDING_IEMS	0.6076728563000077	0.1	1.0
GOMF_DIPEPTIDYL_PEPTIDASE_ACTIVITY	0.6073414572700091	0.1	1.0
CLIMENT_BREAST_CANCER_COPY_NUMBER_DN	0.6072020926194056	0.1	1.0
GOBP_VACUOLE_FUSION	0.6070182350000706	0.1	1.0
GOBP_LATERAL_VENTRICLE_DEVELOPMENT	0.6068959455744569	0.1	1.0
HP_LOW_SERUM_CALCITRIOL	0.6067654153924247	0.2	1.0
GOBP_POSITIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION	0.606571861768615	0.1	1.0
GOCC_INTRINSIC_COMPONENT_OF_VACUOLAR_MEMBRANE	0.6063442591664603	0.1	1.0
GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_PHOSPHATASE_ACTIVITY	0.6058541828386448	0.1	1.0
GOBP_RESPONSE_TO_MOLECULE_OF_FUNGAL_ORIGIN	0.6056715360706021	0.3	1.0
HP_CUTANEOUS_ABSCESS	0.6054217319042207	0.1	1.0
GOMF_LAMIN_BINDING	0.6054113429873959	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	0.6052532870799027	0.1	1.0
GOCC_PERINUCLEOLAR_COMPARTMENT	0.6050832859324803	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_MIRNA_MEDIATED_INHIBITION_OF_TRANSLATION	0.6047581659659194	0.1	1.0
ZIRN_TRETINOIN_RESPONSE_WT1_DN	0.6046245107481828	0.1	1.0
MOTAMED_RESPONSE_TO_ANDROGEN_UP	0.6044667331257189	0.1	1.0
HP_PERINEAL_FISTULA	0.6044354793145224	0.1	1.0
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	0.6041547887732445	0.1	1.0
HP_NEOPLASM_OF_THE_INNER_EAR	0.6041338203609262	0.2	1.0
HP_POLLAKISURIA	0.6041095208064827	0.1	1.0
HP_RECURRENT_OPPORTUNISTIC_INFECTIONS	0.6037286679222834	0.1	1.0
HP_LIMITED_PRONATION_SUPINATION_OF_FOREARM	0.6037178398436294	0.1	1.0
HOWLIN_CITED1_TARGETS_2_DN	0.6036890568080636	0.1	1.0
GOBP_PROTEIN_RETENTION_IN_GOLGI_APPARATUS	0.6035041446560627	0.1	1.0
HP_BIRTH_LENGTH_GREATER_THAN_97TH_PERCENTILE	0.6034695342696705	0.1	1.0
GOBP_REGULATION_OF_CENTROMERE_COMPLEX_ASSEMBLY	0.6034661830237039	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	0.6032895618689501	0.1	1.0
HP_EXERCISE_INDUCED_MUSCLE_STIFFNESS	0.6032594619053088	0.1	1.0
MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_HIGH_RESPONDERS_VS_LOW_RESPONDERS_0DY_UP	0.6031700828846365	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	0.6030046211524238	0.2	1.0
GOBP_BLEB_ASSEMBLY	0.6029577273481641	0.1	1.0
GOMF_PROTEIN_ANTIGEN_BINDING	0.6029270970362811	0.1	1.0
GOMF_TAP_BINDING	0.6028583890599848	0.2	1.0
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	0.602680131932032	0.1	1.0
GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_COACTIVATOR_BINDING	0.6020350060845685	0.2	1.0
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3	0.6019670739808688	0.1	1.0
